run_name,started_at,finished_at,duration_seconds,platform,python_device,dataset_dir,save_dir,train_samples,val_samples,test_samples,epochs_planned,epochs_completed,best_epoch,best_val_ccc_loss,best_val_pure_ccc,final_test_ccc_loss,final_test_rmse,final_test_mae,final_test_mape,final_test_pearson_r,final_test_r2,peak_threshold,best_train_loss,best_val_rmse,best_val_pearson,last_learning_rate,training_log_csv,best_model_path,model_model_type,model_hidden_dims,model_dropout,model_use_batch_norm,model_use_residual,model_weight_net_hidden_dim,model_weight_net_num_heads,model_weight_net_num_layers,model_weight_net_dropout,model_temperature_init,model_temperature_trainable,model_seq_len,model_output_dim,model_pred_len,model_ablation_mode,model_activation,model_weight_l1_lambda,model_layer_norm_eps,model_stage1_epochs,model_stage2_epochs,model_stage3_epochs,model_save_dynamic_weights,model_dataset_dir,model_loaded_from_dataset,train_scenic_name,train_data_dir,train_save_dir,train_batch_size,train_num_epochs,train_learning_rate,train_weight_decay,train_phase_1_epochs,train_phase_2_epochs,train_temp_start,train_temp_end,train_temp_schedule,train_loss_weight_mse,train_loss_weight_pearson,train_use_adaptive_weight,train_peak_sigma,train_peak_penalty_weight,train_loss_weight_peak_mse,train_l1_lambda,train_diversity_lambda,train_use_diversity_loss,train_optimizer,train_betas,train_eps,train_scheduler,train_lr_min,train_lr_step_size,train_lr_gamma,train_lr_patience,train_lr_factor,train_early_stop,train_patience,train_min_delta,train_grad_clip,train_max_grad_norm,train_device,train_num_workers,train_pin_memory,train_seed,train_run_name,train_experiment_log_csv
eedscy_run_20260411_190916,2026-04-11 19:09:18,2026-04-11 19:12:45,207.15,Windows-11-10.0.26200-SP0,cuda,E:\2024liushaoxuan\learn\shiyan1\data\output\dataset\eedscy\m8b_eedscy_hourly_4day_721,E:\2024liushaoxuan\learn\shiyan1\data\output\h_out_eedscy\m10_checkpoints_eedscy_bp_h_4d,12197,3485,1743,150,54,24,0.11627220674417912,0.11600028723478317,0.23883800208568573,2292.64911082427,1163.711103282328,41.90517039129335,0.6478265495684702,0.3559410336778134,0.8382201194763184,0.04183650989065932,712.3755493250534,0.8812035897575483,0.0013693257559651442,E:\2024liushaoxuan\learn\shiyan1\data\output\h_out_eedscy\m10_checkpoints_eedscy_bp_h_4d\training_log.csv,E:\2024liushaoxuan\learn\shiyan1\data\output\h_out_eedscy\m10_checkpoints_eedscy_bp_h_4d\best_model_unified.pth,bp_neural_network,"[512, 256, 128]",0.2,True,False,32,2,1,0.1,1.0,True,96,1,24,full,relu,0.001,1e-05,10,10,20,True,E:\2024liushaoxuan\learn\shiyan1\data\output\dataset\eedscy\m8b_eedscy_hourly_4day_721,True,eedscy,E:\2024liushaoxuan\learn\shiyan1\data\output\dataset\eedscy\m8b_eedscy_hourly_4day_721,E:\2024liushaoxuan\learn\shiyan1\data\output\h_out_eedscy\m10_checkpoints_eedscy_bp_h_4d,64,150,0.00192077,1.1e-06,1,1,2.0,0.8,linear,1.0,1,True,2.0,8.0,0.05,1e-05,1e-05,False,adamw,"(0.9, 0.999)",1e-08,cosine,1e-07,20,0.5,5,0.5,True,30,0.0001,True,0.5,cuda,0,True,42,eedscy_run_20260411_190916,E:\2024liushaoxuan\learn\shiyan1\data\output\h_out_eedscy\m10_checkpoints_eedscy_bp_h_4d\experiment_results.csv
