Epoch,Train_Loss,Val_Loss,Val_CCC_Loss,Val_RMSE,Val_Pearson,Val_R2
1,0.3171002116268842,0.2376433875411749,0.2352103441953659,1780.0347430937147,0.7372018137287935,-0.6576760853895491
2,0.1065514386870474,0.18950123321264983,0.18765473365783691,1310.2981674516288,0.7973976512680033,0.10177946152973072
3,0.08002665800807988,0.1917232709005475,0.1898956596851349,1188.5043261254166,0.7746752660886319,0.2610003242836021
4,0.07171472848553932,0.23534789457917213,0.23314285278320312,1324.7694547702033,0.8257629549470626,0.08182951917903603
5,0.06183902724251073,0.20021817162632943,0.1982397437095642,1153.162145215512,0.7228047027404845,0.3042976524482802
6,0.055863909598888525,0.28711730483919384,0.2839949429035187,1840.0544825900406,0.7101813277798487,-0.7713487642921637
7,0.05243049377663285,0.2603086518123746,0.2577267289161682,1445.889731904988,0.7096969400529719,-0.09373739555238636
8,0.04660510962234118,0.2521778788417578,0.2497311532497406,1463.6770740676216,0.7437132301781738,-0.12081324601095922
9,0.04375654788619561,0.23761570416390895,0.2353118360042572,1345.8678349043716,0.7098374805019001,0.05235092722584267
10,0.04101177909611407,0.18557318951934576,0.18393361568450928,985.3719462903942,0.7836264615999112,0.49202410825577925
11,0.03952880121806529,0.1976648025214672,0.19583672285079956,1145.056166814814,0.7662663665576284,0.31404394485728326
12,0.039548161639515016,0.2323503876104951,0.23021981120109558,1327.3287999000702,0.7798269344940297,0.07827843327354289
13,0.042607178970079145,0.20379523634910585,0.2018752545118332,1245.6594387902448,0.7769238790558342,0.1882143679736178
14,0.03982907946158142,0.1953430876135826,0.19360992312431335,1065.5235425729868,0.7630082749995538,0.40602411445181263
15,0.03708374483696141,0.17640184853225946,0.1747010350227356,1075.9257707425238,0.7218234566876501,0.39437006412833364
16,0.03521898694102365,0.19686620775610209,0.1951054334640503,1088.833093370805,0.7036983087190462,0.37975204902054727
17,0.03135109054051457,0.19372447915375232,0.19185905158519745,1131.6355985648252,0.7059297161017698,0.33002913681244983
18,0.029992488432305023,0.17891619745641946,0.17732349038124084,1020.6302206472777,0.7409896157103896,0.4550212591491304
19,0.028211365566047697,0.17261567590758203,0.17106610536575317,1000.0916542496025,0.7688814317676088,0.4767342366947843
20,0.026875852709587332,0.17513271495699884,0.17357993125915527,985.9679001008899,0.7738218240235079,0.491409473923638
21,0.027252087983941534,0.21004961915314196,0.20812205970287323,1112.769874074449,0.7611658903609212,0.35218137033011454
22,0.03540557163587103,0.17657027952373028,0.1748785674571991,1032.6096102066467,0.7097826411711377,0.44215308046918744
23,0.03278502628831339,0.19620346818119289,0.19445765018463135,1055.386599576161,0.7612092858886715,0.41727202845534783
24,0.027793143383417453,0.16810799380764366,0.16665378212928772,921.798137275683,0.8008956616692514,0.5554563956595067
25,0.02550673873909793,0.1815785888582468,0.17993567883968353,1004.7704525350407,0.8023567619322783,0.47182672273563364
26,0.023347822188628905,0.19410153962671756,0.1923854649066925,1032.0448576317217,0.7635210936427279,0.4427631064250074
27,0.021920660681320422,0.1847583670169115,0.18312673270702362,1004.835784248067,0.7693048909899359,0.47175803523248727
28,0.020491500058411303,0.1955485675483942,0.19383996725082397,1018.259258022046,0.7710431009512281,0.45755033064487327
29,0.020722670197798942,0.14978659469634295,0.1484501212835312,859.5066017231285,0.7871299324684411,0.6135074315867254
30,0.02204724678681939,0.178483266197145,0.17697179317474365,919.9599265591036,0.7918895963994201,0.5572276078301068
31,0.024693187487101993,0.1844759915024042,0.18284164369106293,994.0040029153544,0.792251977353493,0.48308518345811025
32,0.020826157601794022,0.1949973428621888,0.19321027398109436,1076.965204291864,0.7329555016918516,0.39319932136633484
33,0.0196630690607647,0.178226974606514,0.176555797457695,1028.3395648774706,0.7242375181965788,0.44675715643993996
34,0.019713523037029498,0.17324260575696826,0.17170274257659912,985.6915653533292,0.7877833391996606,0.4916945167532294
35,0.024985345704627286,0.2162730036303401,0.21423989534378052,1174.66070081647,0.7048614939070774,0.27811570645566963
36,0.018806157867711875,0.18112796358764172,0.17944982647895813,1046.7973480852097,0.7048627612277958,0.4267184810280874
37,0.01776635286968728,0.18838365003466606,0.1865231692790985,1081.2353206256646,0.6852495966232119,0.38837790969505903
38,0.018325333512773375,0.1644574019126594,0.1629212498664856,986.6133225086625,0.7292774720087933,0.4907434012020483
