Epoch,Train_Loss,Val_Loss,Val_CCC_Loss,Val_RMSE,Val_Pearson,Val_R2
1,0.31593929361844564,0.2916084825992584,0.2916084825992584,2603.2580837219475,0.7414359120600955,-2.0844296351419667
2,0.11348425185415133,0.16450652480125427,0.16450652480125427,1279.5908692154317,0.769347348484526,0.25478312493903166
3,0.08792927725659927,0.2521352767944336,0.2521352767944336,2402.2614551803676,0.7599293134340853,-1.6265215101563077
4,0.07449737845564076,0.16479173302650452,0.16479173302650452,1003.7689321873714,0.7849083675183386,0.5414275970996687
5,0.06656974883681817,0.14668390154838562,0.14668390154838562,928.4805442299577,0.7883887714874195,0.6076388204924927
6,0.06054894160479307,0.21950265765190125,0.21950265765190125,1710.1097348496378,0.7042678190954559,-0.3310316249689882
7,0.055912190268098995,0.2014784812927246,0.2014784812927246,1167.9397174747337,0.7712392288618299,0.3791577404371713
8,0.05142491269388592,0.1748586893081665,0.1748586893081665,937.8745085468081,0.7783469008081412,0.5996591751602585
9,0.049042983799782724,0.18426156044006348,0.18426156044006348,1032.5689417285553,0.7548340656927787,0.5147354883069767
10,0.0491787852982732,0.1291705071926117,0.1291705071926117,884.8941754848679,0.8405605810036593,0.64361198646978
11,0.05943452497134814,0.1696051061153412,0.1696051061153412,1270.877289078826,0.7709571774124176,0.2648979168227268
12,0.05467754461514856,0.16323146224021912,0.16323146224021912,1078.308359400862,0.8364586271649574,0.4707920497982948
13,0.04785298957387034,0.16047534346580505,0.16047534346580505,1037.1809246007097,0.8337396626885876,0.5103909266516836
14,0.04418821211085114,0.3054499626159668,0.3054499626159668,1197.7198034844446,0.6360447879269834,0.34709367381087375
15,0.04308842427794534,0.15610477328300476,0.15610477328300476,955.9779508301874,0.8197765202609281,0.5840547519678894
16,0.039594529625711014,0.1239062175154686,0.1239062175154686,763.3664303377615,0.8579864116505209,0.734779841036522
17,0.037121678097904974,0.12624408304691315,0.12624408304691315,813.6501840613595,0.8432681592924806,0.6986883873120728
18,0.03434866745297977,0.1404343545436859,0.1404343545436859,929.6768670602053,0.8571705249170716,0.6066270749294239
19,0.0340175252085971,0.13312268257141113,0.13312268257141113,828.1175927787831,0.8309318044368389,0.6878779591736645
20,0.03276251780639612,0.12415719032287598,0.12415719032287598,770.6447852932715,0.8563182090599152,0.7296982210741867
21,0.0341480338399869,0.17589080333709717,0.17589080333709717,1118.0471097168618,0.8454373315800725,0.43106765849551376
22,0.03255386745157354,0.2165263295173645,0.2165263295173645,963.7785979864346,0.7695142074548394,0.5772389461689209
23,0.030483025165167467,0.16875067353248596,0.16875067353248596,1053.560113300069,0.842815146118346,0.4948049850021382
24,0.028263267661147406,0.13290658593177795,0.13290658593177795,788.4660173763216,0.8559347294973291,0.7170521644375016
25,0.026693031606288792,0.13748469948768616,0.13748469948768616,808.4697697466722,0.8609873233215029,0.7025130036616898
26,0.025602018638606627,0.13206851482391357,0.13206851482391357,820.2545012677924,0.8335249343072407,0.6937771031994829
27,0.02576917215586879,0.14926007390022278,0.14926007390022278,894.8282576990412,0.8412943007620084,0.6355652377339904
28,0.024710627928551734,0.13787871599197388,0.13787871599197388,822.3179400476898,0.8368535555229787,0.6922344918003329
29,0.02401237090786246,0.1273530274629593,0.1273530274629593,774.4734451180025,0.8574808685270882,0.7270057632213661
30,0.02302073811653865,0.13946929574012756,0.13946929574012756,867.530409312711,0.8298459389048878,0.6574611544175022
