datetime,split,real_flow,pred_flow,temperature,wind_power,humidity,is_day_off,is_low_season,is_normal_season,is_peak_season,w_scenery,w_transportation,w_food,w_consumption,w_service
2023-10-06 08:00:00,train,2092.9995492315297,2093.9781234700818,0.5538462,0.375,0.94736844,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 09:00:00,train,3279.002183064977,3749.034215667318,0.5538462,0.375,0.97894746,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 10:00:00,train,4667.9982400156505,5582.307456547538,0.5692308,0.375,0.95789486,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 11:00:00,train,6264.001058426912,6784.231453136956,0.5846154,0.375,0.8000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 12:00:00,train,6050.002901924328,7076.097673332374,0.61538464,0.5,0.67368424,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 13:00:00,train,6523.00332824909,5910.152958269622,0.61538464,0.375,0.64210534,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 14:00:00,train,7578.005159545245,5856.3468996213915,0.6,0.375,0.7789474,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 15:00:00,train,7347.001076211375,5626.186930603775,0.61538464,0.375,0.71578956,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 16:00:00,train,6362.997860460298,5196.106913117466,0.64615387,0.375,0.6210527,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 17:00:00,train,6346.99547428598,4929.87086648941,0.63076925,0.375,0.5894737,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 18:00:00,train,6368.99724075109,4681.797122767006,0.63076925,0.375,0.631579,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 19:00:00,train,4937.998702980215,4234.924764633494,0.63076925,0.375,0.6105264,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 20:00:00,train,4502.000759183283,3604.379812312903,0.61538464,0.375,0.64210534,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 21:00:00,train,3685.001071768744,2878.5607807197493,0.61538464,0.375,0.65263164,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 22:00:00,train,3095.999557148307,2286.217999045181,0.6,0.375,0.66315794,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-06 23:00:00,train,1898.0006492408193,1790.184713190627,0.52307695,0.25,0.8105264,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 00:00:00,train,940.9998565175184,1308.3081701485157,0.5846154,0.375,0.72631586,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 01:00:00,train,704.000073898764,900.2620665267694,0.4923077,0.125,0.8526316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 02:00:00,train,605.9998264084797,620.9742950921793,0.53846157,0.375,0.90526325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 03:00:00,train,348.99993615859563,459.4273656505025,0.53846157,0.375,0.93684214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 04:00:00,train,337.9999781448675,374.40660272128173,0.53846157,0.375,0.92631584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 05:00:00,train,334.999903079631,391.96146864858827,0.53846157,0.375,0.94736844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 06:00:00,train,345.0000327223055,448.5909041294038,0.53846157,0.375,0.98947376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 07:00:00,train,636.0000682048473,645.6646180123462,0.53846157,0.375,0.98947376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 08:00:00,train,978.0001049738026,1088.9525600557113,0.53846157,0.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 09:00:00,train,1416.0001557203173,1873.8223991799098,0.53846157,0.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 10:00:00,train,2289.999573081807,2569.4975035033026,0.53846157,0.375,0.98947376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-10-07 11:00:00,train,2610.998875827007,3309.266928279764,0.5538462,0.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
