id,scenic_name,date,scenery_score,transportation_score,food_score,consumption_score,service_score,n_records,created_at,date_str,passenger_count,temp_high,temp_low,wind_power,humidity,scenery_score_lag1,scenery_score_lag2,scenery_score_lag3,scenery_score_lag7,scenery_score_roll7,transportation_score_lag1,transportation_score_lag2,transportation_score_lag3,transportation_score_lag7,transportation_score_roll7,food_score_lag1,food_score_lag2,food_score_lag3,food_score_lag7,food_score_roll7,consumption_score_lag1,consumption_score_lag2,consumption_score_lag3,consumption_score_lag7,consumption_score_roll7,service_score_lag1,service_score_lag2,service_score_lag3,service_score_lag7,service_score_roll7,source_table,month_sin,month_cos,day_sin,day_cos,is_day_off,weather_cond_int,wind_dir_int
1172,响沙湾,2023-10-01,1.137,0.458,0.688,-0.319,-0.118,940,2025-12-25 16:23:06,20231001,23644,26,7,5.0,44.333333333333336,1.227,1.13,1.242,1.247,1.1969999999999998,0.911,0.815,0.871,0.764,0.8767142857142858,0.761,0.87,0.767,0.681,0.7837142857142857,0.654,0.439,0.145,0.745,0.5577142857142857,0.775,0.862,0.764,0.756,0.852857142857143,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,3,0
1173,响沙湾,2023-10-02,1.368,0.44,0.889,0.152,0.015,2925,2025-12-25 16:23:06,20231002,23032,17,10,5.0,63.416666666666664,1.137,1.227,1.13,1.13,1.137,0.458,0.911,0.815,0.926,0.458,0.688,0.761,0.87,0.783,0.688,-0.319,0.654,0.439,0.528,-0.319,-0.118,0.775,0.862,0.958,-0.118,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,1,0
1174,响沙湾,2023-10-03,1.417,0.439,0.773,-0.007,0.156,3627,2025-12-25 16:23:06,20231003,27838,23,8,5.0,68.375,1.368,1.137,1.227,1.248,1.2525,0.44,0.458,0.911,0.921,0.449,0.889,0.688,0.761,0.82,0.7885,0.152,-0.319,0.654,0.75,-0.0835,0.015,-0.118,0.775,0.855,-0.0515,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,3,1
1175,响沙湾,2023-10-04,1.405,0.5,0.615,-0.577,-0.075,3846,2025-12-25 16:23:06,20231004,21582,19,7,5.0,44.291666666666664,1.417,1.368,1.137,1.155,1.3073333333333335,0.439,0.44,0.458,0.929,0.44566666666666666,0.773,0.889,0.688,0.804,0.7833333333333333,-0.007,0.152,-0.319,0.643,-0.058,0.156,0.015,-0.118,1.0,0.017666666666666667,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,1,2
1176,响沙湾,2023-10-05,1.406,0.083,0.924,-0.186,0.653,3602,2025-12-25 16:23:06,20231005,12364,17,1,5.0,46.708333333333336,1.405,1.417,1.368,1.242,1.33175,0.5,0.439,0.44,0.871,0.45925,0.615,0.773,0.889,0.767,0.74125,-0.577,-0.007,0.152,0.145,-0.18775,-0.075,0.156,0.015,0.764,-0.005499999999999998,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,5,0
1177,响沙湾,2023-10-06,1.39,0.222,0.908,0.155,0.578,3702,2025-12-25 16:23:06,20231006,5989,17,6,5.0,60.791666666666664,1.406,1.405,1.417,1.13,1.3466,0.083,0.5,0.439,0.815,0.384,0.924,0.615,0.773,0.87,0.7778,-0.186,-0.577,-0.007,0.439,-0.1874,0.653,-0.075,0.156,0.862,0.1262,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,1,4
1178,响沙湾,2023-10-07,0.94,0.367,1.0,0.229,0.048,566,2025-12-25 16:23:06,20231007,3689,18,9,5.0,67.29166666666667,1.39,1.406,1.405,1.227,1.3538333333333332,0.222,0.083,0.5,0.911,0.357,0.908,0.924,0.615,0.761,0.7995,0.155,-0.186,-0.577,0.654,-0.13033333333333333,0.578,0.653,-0.075,0.775,0.2015,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,3,7
1179,响沙湾,2023-10-08,1.262,0.324,0.771,0.0,0.281,1183,2025-12-25 16:23:06,20231008,4186,15,4,5.0,51.083333333333336,0.94,1.39,1.406,1.137,1.2947142857142857,0.367,0.222,0.083,0.458,0.35842857142857143,1.0,0.908,0.924,0.688,0.8281428571428572,0.229,0.155,-0.186,-0.319,-0.07899999999999999,0.048,0.578,0.653,-0.118,0.17957142857142855,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,3,6
1180,响沙湾,2023-10-09,1.127,0.314,0.757,-0.119,-0.488,1117,2025-12-25 16:23:06,20231009,4239,17,2,4.0,53.083333333333336,1.262,0.94,1.39,1.368,1.3125714285714285,0.324,0.367,0.222,0.44,0.3392857142857143,0.771,1.0,0.908,0.889,0.8400000000000001,0.0,0.229,0.155,0.152,-0.033428571428571426,0.281,0.048,0.578,0.015,0.2365714285714286,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,3,7
1181,响沙湾,2023-10-10,1.438,0.5,0.714,-0.16,0.535,1385,2025-12-25 16:23:06,20231010,4382,18,2,4.0,49.541666666666664,1.127,1.262,0.94,1.417,1.278142857142857,0.314,0.324,0.367,0.439,0.32128571428571423,0.757,0.771,1.0,0.773,0.8211428571428572,-0.119,0.0,0.229,-0.007,-0.07214285714285715,-0.488,0.281,0.048,0.156,0.16471428571428573,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,3,0
1182,响沙湾,2023-10-11,1.433,0.219,0.5,-0.286,0.632,1248,2025-12-25 16:23:06,20231011,5076,18,4,4.0,62.5,1.438,1.127,1.262,1.405,1.2811428571428571,0.5,0.314,0.324,0.5,0.33,0.714,0.757,0.771,0.615,0.8127142857142857,-0.16,-0.119,0.0,-0.577,-0.094,0.535,-0.488,0.281,-0.075,0.21885714285714286,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,0
1183,响沙湾,2023-10-12,1.254,0.45,0.718,0.031,0.379,1027,2025-12-25 16:23:06,20231012,4413,19,9,4.0,69.04166666666667,1.433,1.438,1.127,1.406,1.2851428571428571,0.219,0.5,0.314,0.083,0.28985714285714287,0.5,0.714,0.757,0.924,0.7962857142857143,-0.286,-0.16,-0.119,-0.186,-0.05242857142857143,0.632,0.535,-0.488,0.653,0.31985714285714284,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,0
1184,响沙湾,2023-10-13,1.313,0.088,0.375,-0.122,-0.109,1059,2025-12-25 16:23:06,20231013,4166,19,8,4.0,37.958333333333336,1.254,1.433,1.438,1.39,1.2634285714285713,0.45,0.219,0.5,0.222,0.34228571428571425,0.718,0.5,0.714,0.908,0.7668571428571429,0.031,-0.286,-0.16,0.155,-0.02142857142857143,0.379,0.632,0.535,0.578,0.2807142857142857,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,3,7
1185,响沙湾,2023-10-14,1.328,0.083,0.615,-0.25,-0.186,876,2025-12-25 16:23:06,20231014,4764,22,3,4.0,42.708333333333336,1.313,1.254,1.433,0.94,1.2524285714285714,0.088,0.45,0.219,0.367,0.3231428571428571,0.375,0.718,0.5,1.0,0.6907142857142858,-0.122,0.031,-0.286,0.229,-0.061,-0.109,0.379,0.632,0.048,0.18257142857142858,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,3,6
1186,响沙湾,2023-10-15,1.123,0.233,0.316,-0.156,0.5,887,2025-12-25 16:23:06,20231015,4274,21,4,4.0,33.25,1.328,1.313,1.254,1.262,1.307857142857143,0.083,0.088,0.45,0.324,0.2825714285714286,0.615,0.375,0.718,0.771,0.6357142857142858,-0.25,-0.122,0.031,0.0,-0.12942857142857142,-0.186,-0.109,0.379,0.281,0.14914285714285716,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,3,7
1187,响沙湾,2023-10-16,1.099,0.333,0.581,0.105,0.485,729,2025-12-25 16:23:06,20231016,3482,22,6,6.0,45.833333333333336,1.123,1.328,1.313,1.127,1.288,0.233,0.083,0.088,0.314,0.2695714285714286,0.316,0.615,0.375,0.757,0.5707142857142857,-0.156,-0.25,-0.122,-0.119,-0.15171428571428572,0.5,-0.186,-0.109,-0.488,0.1804285714285714,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,3,0
1188,响沙湾,2023-10-17,1.03,0.381,0.429,0.171,0.345,555,2025-12-25 16:23:06,20231017,3767,14,-2,6.0,60.791666666666664,1.099,1.123,1.328,1.438,1.284,0.333,0.233,0.083,0.5,0.2722857142857143,0.581,0.316,0.615,0.714,0.5455714285714286,0.105,-0.156,-0.25,-0.16,-0.11971428571428573,0.485,0.5,-0.186,0.535,0.3194285714285714,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,3,0
1189,响沙湾,2023-10-18,1.266,0.0,0.607,0.071,0.293,761,2025-12-25 16:23:06,20231018,3312,16,4,6.0,44.75,1.03,1.099,1.123,1.433,1.2257142857142858,0.381,0.333,0.233,0.219,0.2552857142857143,0.429,0.581,0.316,0.5,0.5048571428571428,0.171,0.105,-0.156,-0.286,-0.07242857142857143,0.345,0.485,0.5,0.632,0.29228571428571426,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,7
1190,响沙湾,2023-10-19,1.248,0.524,0.571,0.154,0.406,687,2025-12-25 16:23:06,20231019,3446,20,4,6.0,33.0,1.266,1.03,1.099,1.254,1.201857142857143,0.0,0.381,0.333,0.45,0.22400000000000003,0.607,0.429,0.581,0.718,0.5201428571428571,0.071,0.171,0.105,0.031,-0.021428571428571432,0.293,0.345,0.485,0.379,0.24385714285714283,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,3,7
1191,响沙湾,2023-10-20,1.192,0.308,0.5,-0.2,0.283,623,2025-12-25 16:23:06,20231020,2114,15,2,6.0,38.083333333333336,1.248,1.266,1.03,1.313,1.201,0.524,0.0,0.381,0.088,0.23457142857142863,0.571,0.607,0.429,0.375,0.4991428571428571,0.154,0.071,0.171,-0.122,-0.0038571428571428645,0.406,0.293,0.345,-0.109,0.2477142857142857,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,3,7
1192,响沙湾,2023-10-21,1.067,0.316,0.571,-0.031,0.091,618,2025-12-25 16:23:06,20231021,3886,17,0,6.0,45.541666666666664,1.192,1.248,1.266,1.328,1.1837142857142857,0.308,0.524,0.0,0.083,0.26600000000000007,0.5,0.571,0.607,0.615,0.517,-0.2,0.154,0.071,-0.25,-0.01500000000000001,0.283,0.406,0.293,-0.186,0.3037142857142857,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,3,0
1193,响沙湾,2023-10-22,1.008,-0.091,0.312,-0.346,0.0,515,2025-12-25 16:23:06,20231022,1663,17,2,6.0,46.291666666666664,1.067,1.192,1.248,1.123,1.1464285714285716,0.316,0.308,0.524,0.233,0.2992857142857143,0.571,0.5,0.571,0.316,0.5107142857142857,-0.031,-0.2,0.154,-0.156,0.016285714285714275,0.091,0.283,0.406,0.5,0.3432857142857143,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,3,0
1194,响沙湾,2023-10-23,1.085,0.438,0.214,-0.545,0.0,744,2025-12-25 16:23:06,20231023,3622,18,3,3.4285714285714284,31.541666666666668,1.008,1.067,1.192,1.099,1.1300000000000001,-0.091,0.316,0.308,0.333,0.253,0.312,0.571,0.5,0.581,0.5101428571428571,-0.346,-0.031,-0.2,0.105,-0.010857142857142867,0.0,0.091,0.283,0.485,0.27185714285714285,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,3,7
1195,响沙湾,2023-10-24,1.071,0.231,0.267,-0.25,0.214,455,2025-12-25 16:23:06,20231024,2059,20,3,3.4285714285714284,37.583333333333336,1.085,1.008,1.067,1.03,1.128,0.438,-0.091,0.316,0.381,0.26800000000000007,0.214,0.312,0.571,0.429,0.4577142857142857,-0.545,-0.346,-0.031,0.171,-0.10371428571428573,0.0,0.0,0.091,0.345,0.2025714285714286,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,3,2
1196,响沙湾,2023-10-25,1.104,0.667,0.703,-0.148,0.345,513,2025-12-25 16:23:06,20231025,3414,18,5,3.2222222222222223,33.916666666666664,1.071,1.085,1.008,1.266,1.133857142857143,0.231,0.438,-0.091,0.0,0.2465714285714286,0.267,0.214,0.312,0.607,0.4345714285714286,-0.25,-0.545,-0.346,0.071,-0.16385714285714287,0.214,0.0,0.0,0.293,0.18385714285714286,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,3,7
1197,响沙湾,2023-10-26,0.941,0.5,0.717,-0.122,-0.319,527,2025-12-25 16:23:06,20231026,16480,19,4,3.2222222222222223,33.166666666666664,1.104,1.071,1.085,1.248,1.1107142857142858,0.667,0.231,0.438,0.524,0.3418571428571429,0.703,0.267,0.214,0.571,0.4482857142857143,-0.148,-0.25,-0.545,0.154,-0.19514285714285712,0.345,0.214,0.0,0.406,0.19128571428571428,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,3,7
1198,响沙湾,2023-10-27,0.958,0.333,0.667,0.556,0.432,492,2025-12-25 16:23:06,20231027,17675,20,3,3.2222222222222223,41.291666666666664,0.941,1.104,1.071,1.192,1.066857142857143,0.5,0.667,0.231,0.308,0.33842857142857147,0.717,0.703,0.267,0.5,0.4691428571428572,-0.122,-0.148,-0.25,-0.2,-0.2345714285714286,-0.319,0.345,0.214,0.283,0.08771428571428572,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,3,0
1199,响沙湾,2023-10-28,1.09,0.5,0.833,0.581,0.386,527,2025-12-25 16:23:06,20231028,15993,21,3,3.2222222222222223,48.041666666666664,0.958,0.941,1.104,1.067,1.0334285714285714,0.333,0.5,0.667,0.316,0.3420000000000001,0.667,0.717,0.703,0.571,0.49299999999999994,0.556,-0.122,-0.148,-0.031,-0.12657142857142858,0.432,-0.319,0.345,0.091,0.10899999999999999,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,3,1
1200,响沙湾,2023-10-29,1.287,0.731,0.954,0.847,0.157,621,2025-12-25 16:23:06,20231029,17055,20,5,3.2222222222222223,34.25,1.09,0.958,0.941,1.008,1.0367142857142857,0.5,0.333,0.5,-0.091,0.3682857142857143,0.833,0.667,0.717,0.312,0.5304285714285715,0.581,0.556,-0.122,-0.346,-0.039142857142857146,0.386,0.432,-0.319,0.0,0.15114285714285716,history_daily_xsw,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,3,7
1201,响沙湾,2023-10-30,1.103,0.5,0.609,-0.24,0.25,497,2025-12-25 16:23:06,20231030,15788,21,3,4.0,39.125,1.287,1.09,0.958,1.085,1.0765714285714287,0.731,0.5,0.333,0.438,0.48571428571428577,0.954,0.833,0.667,0.214,0.6221428571428572,0.847,0.581,0.556,-0.545,0.13128571428571428,0.157,0.386,0.432,0.0,0.17357142857142857,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,3,0
1202,响沙湾,2023-10-31,0.981,0.333,0.409,0.0,0.412,460,2025-12-25 16:23:06,20231031,15268,22,0,4.0,30.833333333333332,1.103,1.287,1.09,1.071,1.0791428571428572,0.5,0.731,0.5,0.231,0.4945714285714286,0.609,0.954,0.833,0.267,0.6785714285714286,-0.24,0.847,0.581,-0.25,0.17485714285714285,0.25,0.157,0.386,0.214,0.2092857142857143,history_daily_xsw,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,3,7
1203,响沙湾,2023-11-01,0.936,0.609,0.667,0.333,0.455,440,2025-12-25 16:23:06,20231101,15638,22,-2,1.0,38.75,0.981,1.103,1.287,1.104,1.0662857142857143,0.333,0.5,0.731,0.667,0.5091428571428572,0.409,0.609,0.954,0.703,0.698857142857143,0.0,-0.24,0.847,-0.148,0.21057142857142858,0.412,0.25,0.157,0.345,0.23757142857142857,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,3,0
1204,响沙湾,2023-11-02,1.034,0.125,0.524,0.381,0.458,368,2025-12-25 16:23:06,20231102,14818,15,2,2.380952380952381,33.166666666666664,0.936,0.981,1.103,0.941,1.0422857142857143,0.609,0.333,0.5,0.5,0.5008571428571429,0.667,0.409,0.609,0.717,0.6937142857142857,0.333,0.0,-0.24,-0.122,0.27928571428571425,0.455,0.412,0.25,-0.319,0.2532857142857143,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,3,6
1205,响沙湾,2023-11-03,1.006,0.286,0.312,0.074,0.345,366,2025-12-25 16:23:06,20231103,16025,14,0,1.9583333333333333,37.75,1.034,0.936,0.981,0.958,1.0555714285714286,0.125,0.609,0.333,0.333,0.44728571428571434,0.524,0.667,0.409,0.667,0.6661428571428571,0.381,0.333,0.0,0.556,0.35114285714285715,0.458,0.455,0.412,0.432,0.36428571428571427,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,3,6
1206,响沙湾,2023-11-04,0.934,0.526,0.214,-0.095,0.0,274,2025-12-25 16:23:06,20231104,16030,12,1,1.0833333333333333,45.333333333333336,1.006,1.034,0.936,1.09,1.0624285714285713,0.286,0.125,0.609,0.5,0.44057142857142856,0.312,0.524,0.667,0.833,0.6154285714285714,0.074,0.381,0.333,0.581,0.2822857142857143,0.345,0.458,0.455,0.386,0.35185714285714287,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,1,0
1207,响沙湾,2023-11-05,0.909,0.45,0.476,0.0,0.148,410,2025-12-25 16:23:06,20231105,15043,7,-2,2.4166666666666665,54.958333333333336,0.934,1.006,1.034,1.287,1.040142857142857,0.526,0.286,0.125,0.731,0.44428571428571434,0.214,0.312,0.524,0.954,0.5269999999999999,-0.095,0.074,0.381,0.847,0.18571428571428572,0.0,0.345,0.458,0.157,0.2967142857142857,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,3,6
1208,响沙湾,2023-11-06,0.957,0.438,0.421,0.182,0.333,351,2025-12-25 16:23:06,20231106,14763,6,-6,1.875,43.416666666666664,0.909,0.934,1.006,1.103,0.9861428571428572,0.45,0.526,0.286,0.5,0.40414285714285725,0.476,0.214,0.312,0.609,0.45871428571428574,0.0,-0.095,0.074,-0.24,0.06471428571428571,0.148,0.0,0.345,0.25,0.29542857142857143,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,3,6
1209,响沙湾,2023-11-07,0.873,0.25,0.154,-0.053,0.15,254,2025-12-25 16:23:06,20231107,14950,9,-6,1.6666666666666667,42.333333333333336,0.957,0.909,0.934,0.981,0.9652857142857144,0.438,0.45,0.526,0.333,0.39528571428571435,0.421,0.476,0.214,0.409,0.4318571428571429,0.182,0.0,-0.095,0.0,0.125,0.333,0.148,0.0,0.412,0.3072857142857143,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,3,6
1210,响沙湾,2023-11-08,1.091,0.273,0.312,-0.12,-0.125,340,2025-12-25 16:23:06,20231108,14838,6,-2,2.25,29.25,0.873,0.957,0.909,0.936,0.949857142857143,0.25,0.438,0.45,0.609,0.38342857142857145,0.154,0.421,0.476,0.667,0.3954285714285714,-0.053,0.182,0.0,0.333,0.11742857142857144,0.15,0.333,0.148,0.455,0.26985714285714285,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,3,6
1211,响沙湾,2023-11-09,1.193,0.308,0.5,0.286,0.095,353,2025-12-25 16:23:06,20231109,15600,1,-8,1.5,34.291666666666664,1.091,0.873,0.957,1.034,0.9720000000000001,0.273,0.25,0.438,0.125,0.33542857142857146,0.312,0.154,0.421,0.524,0.34471428571428575,-0.12,-0.053,0.182,0.381,0.052714285714285714,-0.125,0.15,0.333,0.458,0.187,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,3,7
1212,响沙湾,2023-11-10,1.05,0.111,0.188,0.048,0.261,297,2025-12-25 16:23:06,20231110,17325,0,-10,1.5416666666666667,34.666666666666664,1.193,1.091,0.873,1.006,0.9947142857142858,0.308,0.273,0.25,0.286,0.3615714285714286,0.5,0.312,0.154,0.312,0.3412857142857143,0.286,-0.12,-0.053,0.074,0.03914285714285714,0.095,-0.125,0.15,0.345,0.13514285714285715,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,1,0
1213,响沙湾,2023-11-11,1.234,-0.111,0.312,-0.062,0.409,321,2025-12-25 16:23:06,20231111,16663,0,-7,2.25,26.541666666666668,1.05,1.193,1.091,0.934,1.0010000000000001,0.111,0.308,0.273,0.526,0.33657142857142863,0.188,0.5,0.312,0.214,0.32357142857142857,0.048,0.286,-0.12,-0.095,0.03542857142857142,0.261,0.095,-0.125,0.0,0.12314285714285714,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,3,7
1214,响沙湾,2023-11-12,1.003,0.562,0.353,0.08,0.154,351,2025-12-25 16:23:06,20231112,16680,2,-8,1.7083333333333333,29.125,1.234,1.05,1.193,0.909,1.0438571428571428,-0.111,0.111,0.308,0.45,0.2455714285714286,0.312,0.188,0.5,0.476,0.33757142857142863,-0.062,0.048,0.286,0.0,0.04014285714285714,0.409,0.261,0.095,0.148,0.18157142857142855,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,3,6
1215,响沙湾,2023-11-13,0.673,0.333,0.593,0.179,0.08,340,2025-12-25 16:23:06,20231113,14188,4,-9,1.0833333333333333,41.041666666666664,1.003,1.234,1.05,0.957,1.0572857142857142,0.562,-0.111,0.111,0.438,0.2615714285714286,0.353,0.312,0.188,0.421,0.32,0.08,-0.062,0.048,0.182,0.05157142857142857,0.154,0.409,0.261,0.333,0.18242857142857144,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,1,0
1216,响沙湾,2023-11-14,0.725,0.286,0.594,0.333,0.065,346,2025-12-25 16:23:06,20231114,14855,6,-9,1.125,43.458333333333336,0.673,1.003,1.234,0.873,1.0167142857142857,0.333,0.562,-0.111,0.25,0.2465714285714286,0.593,0.353,0.312,0.154,0.3445714285714286,0.179,0.08,-0.062,-0.053,0.05114285714285714,0.08,0.154,0.409,0.15,0.1462857142857143,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,3,0
1217,响沙湾,2023-11-15,0.679,0.417,0.565,0.566,0.419,329,2025-12-25 16:23:06,20231115,14588,6,-2,2.5833333333333335,41.916666666666664,0.725,0.673,1.003,1.091,0.9955714285714284,0.286,0.333,0.562,0.273,0.2517142857142858,0.594,0.593,0.353,0.312,0.4074285714285714,0.333,0.179,0.08,-0.12,0.10628571428571429,0.065,0.08,0.154,-0.125,0.13414285714285715,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,5,6
1218,响沙湾,2023-11-16,1.016,0.562,0.5,0.609,0.261,386,2025-12-25 16:23:06,20231116,15155,5,-4,2.5416666666666665,42.583333333333336,0.679,0.725,0.673,1.193,0.9367142857142857,0.417,0.286,0.333,0.308,0.27228571428571435,0.565,0.594,0.593,0.5,0.44357142857142856,0.566,0.333,0.179,0.286,0.20428571428571426,0.419,0.065,0.08,0.095,0.21185714285714288,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,3,6
1219,响沙湾,2023-11-17,0.825,0.973,0.542,0.263,0.105,474,2025-12-25 16:23:06,20231117,17413,8,-4,1.4583333333333333,36.041666666666664,1.016,0.679,0.725,1.05,0.9114285714285714,0.562,0.417,0.286,0.111,0.3085714285714286,0.5,0.565,0.594,0.188,0.4435714285714285,0.609,0.566,0.333,0.048,0.2504285714285714,0.261,0.419,0.065,0.261,0.23557142857142854,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,3,6
1220,响沙湾,2023-11-18,0.962,0.922,0.787,-0.029,-0.192,485,2025-12-25 16:23:06,20231118,16030,9,-8,1.2916666666666667,41.583333333333336,0.825,1.016,0.679,1.234,0.8792857142857143,0.973,0.562,0.417,-0.111,0.43171428571428583,0.542,0.5,0.565,0.312,0.49414285714285716,0.263,0.609,0.566,-0.062,0.28114285714285714,0.105,0.261,0.419,0.409,0.21328571428571427,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,3,3
1221,响沙湾,2023-11-19,0.725,0.783,0.78,-0.702,0.312,398,2025-12-25 16:23:06,20231119,16055,10,-5,1.2083333333333333,34.375,0.962,0.825,1.016,1.003,0.8404285714285714,0.922,0.973,0.562,0.562,0.5792857142857144,0.787,0.542,0.5,0.353,0.562,-0.029,0.263,0.609,0.08,0.2858571428571429,-0.192,0.105,0.261,0.154,0.12742857142857142,history_daily_xsw,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,3,2
1222,响沙湾,2023-11-20,0.58,0.582,0.656,-0.065,0.0,339,2025-12-25 16:23:06,20231120,15138,12,-5,1.1666666666666667,42.25,0.725,0.962,0.825,0.673,0.8007142857142856,0.783,0.922,0.973,0.333,0.6108571428571429,0.78,0.787,0.542,0.593,0.623,-0.702,-0.029,0.263,0.179,0.17414285714285715,0.312,-0.192,0.105,0.08,0.15,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,3,0
1223,响沙湾,2023-11-21,1.096,0.667,0.828,0.833,0.45,377,2025-12-25 16:23:06,20231121,15068,10,-4,1.625,32.375,0.58,0.725,0.962,0.725,0.7874285714285714,0.582,0.783,0.922,0.286,0.6464285714285715,0.656,0.78,0.787,0.594,0.632,-0.065,-0.702,-0.029,0.333,0.1392857142857143,0.0,0.312,-0.192,0.065,0.13857142857142857,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,6
1224,响沙湾,2023-11-22,1.01,0.867,0.5,0.036,0.286,329,2025-12-25 16:23:06,20231122,14893,6,-7,2.4583333333333335,42.041666666666664,1.096,0.58,0.725,0.679,0.8404285714285714,0.667,0.582,0.783,0.417,0.700857142857143,0.828,0.656,0.78,0.565,0.6654285714285715,0.833,-0.065,-0.702,0.566,0.21071428571428572,0.45,0.0,0.312,0.419,0.19357142857142856,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,3,6
1225,响沙湾,2023-11-23,0.729,0.852,0.353,0.743,0.581,221,2025-12-25 16:23:06,20231123,6068,-6,-13,1.7083333333333333,31.541666666666668,1.01,1.096,0.58,1.016,0.8877142857142858,0.867,0.667,0.582,0.562,0.7651428571428571,0.5,0.828,0.656,0.5,0.6561428571428571,0.036,0.833,-0.065,0.609,0.135,0.286,0.45,0.0,0.261,0.17457142857142857,history_daily_xsw,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,3,7
