id,scenic_name,date,scenery_score,transportation_score,food_score,consumption_score,service_score,n_records,created_at,date_str,passenger_count,temp_high,temp_low,wind_power,humidity,scenery_score_lag1,scenery_score_lag2,scenery_score_lag3,scenery_score_lag7,scenery_score_roll7,transportation_score_lag1,transportation_score_lag2,transportation_score_lag3,transportation_score_lag7,transportation_score_roll7,food_score_lag1,food_score_lag2,food_score_lag3,food_score_lag7,food_score_roll7,consumption_score_lag1,consumption_score_lag2,consumption_score_lag3,consumption_score_lag7,consumption_score_roll7,service_score_lag1,service_score_lag2,service_score_lag3,service_score_lag7,service_score_roll7,source_table,month_sin,month_cos,day_sin,day_cos,is_day_off,weather_cond_int,wind_dir_int
2111,鄂尔多斯草原,2024-03-14,0.915,0.0,0.2,0.429,0.5,74,2025-12-25 16:23:08,20240314,3217,15,-3,3.75,19.875,0.564,0.824,0.87,0.885,0.682,0.333,0.833,0.667,0.0,0.26185714285714284,0.0,0.5,0.733,0.2,0.422,-0.25,0.333,0.0,0.2,0.09285714285714294,0.333,0.773,0.429,0.0,0.4097142857142857,history_daily_eedscy,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,3,2
2112,鄂尔多斯草原,2024-03-15,1.038,0.0,1.0,0.615,0.571,103,2025-12-25 16:23:08,20240315,3356,11,3,4.916666666666667,33.291666666666664,0.915,0.564,0.824,0.3,0.6862857142857143,0.0,0.333,0.833,0.0,0.26185714285714284,0.2,0.0,0.5,0.2,0.42200000000000004,0.429,-0.25,0.333,0.167,0.12557142857142864,0.5,0.333,0.773,0.571,0.48114285714285715,history_daily_eedscy,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,2
2113,鄂尔多斯草原,2024-03-16,0.702,0.0,0.2,-0.2,0.231,64,2025-12-25 16:23:08,20240316,4265,7,-2,3.0833333333333335,27.916666666666668,1.038,0.915,0.564,0.8,0.7917142857142857,0.0,0.0,0.333,0.0,0.26185714285714284,1.0,0.2,0.0,0.765,0.5362857142857143,0.615,0.429,-0.25,0.0,0.18957142857142864,0.571,0.5,0.333,0.429,0.48114285714285704,history_daily_eedscy,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,3,3
2114,鄂尔多斯草原,2024-03-17,0.547,0.0,0.2,-0.2,0.5,69,2025-12-25 16:23:08,20240317,4930,10,-5,3.2083333333333335,25.291666666666668,0.702,1.038,0.915,0.531,0.7777142857142856,0.0,0.0,0.0,0.0,0.26185714285714284,0.2,1.0,0.2,0.556,0.45557142857142857,-0.2,0.615,0.429,0.2,0.16100000000000006,0.231,0.571,0.5,0.333,0.45285714285714285,history_daily_eedscy,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,6
2115,鄂尔多斯草原,2024-03-18,0.733,0.0,0.636,0.571,0.692,76,2025-12-25 16:23:08,20240318,4205,5,-4,4.291666666666667,24.666666666666668,0.547,0.702,1.038,0.87,0.78,0.0,0.0,0.0,0.667,0.26185714285714284,0.2,0.2,1.0,0.733,0.4047142857142857,-0.2,-0.2,0.615,0.0,0.10385714285714294,0.5,0.231,0.571,0.429,0.4767142857142857,history_daily_eedscy,1.0,6.123233995736766e-17,0.0,1.0,0,3,7
2116,鄂尔多斯草原,2024-03-19,0.5,0.0,0.5,-0.143,0.333,61,2025-12-25 16:23:08,20240319,4052,9,-8,3.1666666666666665,22.0,0.733,0.547,0.702,0.824,0.7604285714285713,0.0,0.0,0.0,0.833,0.16657142857142854,0.636,0.2,0.2,0.5,0.3908571428571429,0.571,-0.2,-0.2,0.333,0.1854285714285715,0.692,0.5,0.231,0.773,0.5142857142857142,history_daily_eedscy,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,3,8
2117,鄂尔多斯草原,2024-03-20,0.806,0.0,0.4,0.2,0.429,86,2025-12-25 16:23:08,20240320,3865,15,-5,3.5416666666666665,16.25,0.5,0.733,0.547,0.564,0.7141428571428571,0.0,0.0,0.0,0.333,0.04757142857142854,0.5,0.636,0.2,0.0,0.3908571428571429,-0.143,0.571,-0.2,-0.25,0.11742857142857148,0.333,0.692,0.5,0.333,0.4514285714285714,history_daily_eedscy,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,3,4
2118,鄂尔多斯草原,2024-03-21,0.542,0.0,0.2,0.0,0.5,63,2025-12-25 16:23:08,20240321,3705,16,0,4.083333333333333,15.541666666666666,0.806,0.5,0.733,0.915,0.7487142857142857,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.636,0.2,0.448,0.2,-0.143,0.571,0.429,0.18171428571428577,0.429,0.333,0.692,0.5,0.465142857142857,history_daily_eedscy,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,6
2119,鄂尔多斯草原,2024-03-22,0.73,0.714,0.429,-0.333,0.375,72,2025-12-25 16:23:08,20240322,3456,17,-1,2.0416666666666665,22.666666666666668,0.542,0.806,0.5,1.038,0.6954285714285715,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.5,1.0,0.448,0.0,0.2,-0.143,0.615,0.12042857142857151,0.5,0.429,0.333,0.571,0.465142857142857,history_daily_eedscy,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,2
2120,鄂尔多斯草原,2024-03-23,0.691,0.0,1.1,0.222,0.588,103,2025-12-25 16:23:08,20240323,4730,14,7,2.4166666666666665,27.625,0.73,0.542,0.806,0.702,0.6514285714285715,0.714,0.0,0.0,0.0,0.10199999999999997,0.429,0.2,0.4,0.2,0.36642857142857144,-0.333,0.0,0.2,-0.2,-0.014999999999999934,0.375,0.5,0.429,0.231,0.4371428571428571,history_daily_eedscy,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,4,3
2121,鄂尔多斯草原,2024-03-24,0.706,0.667,0.933,0.0,0.714,106,2025-12-25 16:23:08,20240324,4642,13,4,2.0833333333333335,56.041666666666664,0.691,0.73,0.542,0.547,0.6498571428571429,0.0,0.714,0.0,0.0,0.10199999999999997,1.1,0.429,0.2,0.2,0.495,0.222,-0.333,0.0,-0.2,0.04528571428571436,0.588,0.375,0.5,0.5,0.4881428571428571,history_daily_eedscy,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,4,3
2122,鄂尔多斯草原,2024-03-25,0.93,0.0,0.0,0.0,0.545,87,2025-12-25 16:23:08,20240325,3332,16,2,2.8333333333333335,64.66666666666667,0.706,0.691,0.73,0.733,0.6725714285714286,0.667,0.0,0.714,0.0,0.19728571428571426,0.933,1.1,0.429,0.636,0.5997142857142858,0.0,0.222,-0.333,0.571,0.07385714285714294,0.714,0.588,0.375,0.692,0.5187142857142857,history_daily_eedscy,1.0,6.123233995736766e-17,0.0,1.0,0,5,2
2123,鄂尔多斯草原,2024-03-26,0.6,0.0,0.571,0.2,0.429,57,2025-12-25 16:23:08,20240326,3594,18,2,3.125,31.083333333333332,0.93,0.706,0.691,0.5,0.7007142857142856,0.0,0.667,0.0,0.0,0.19728571428571426,0.0,0.933,1.1,0.5,0.5088571428571429,0.0,0.0,0.222,-0.143,-0.00771428571428563,0.545,0.714,0.588,0.333,0.49771428571428566,history_daily_eedscy,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,8
2124,鄂尔多斯草原,2024-03-27,1.018,-0.6,0.5,0.143,0.4,121,2025-12-25 16:23:08,20240327,3450,13,3,4.708333333333333,29.666666666666668,0.6,0.93,0.706,0.806,0.715,0.0,0.0,0.667,0.0,0.19728571428571426,0.571,0.0,0.933,0.4,0.519,0.2,0.0,0.0,0.2,0.04128571428571437,0.429,0.545,0.714,0.429,0.5114285714285715,history_daily_eedscy,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,3,7
2125,鄂尔多斯草原,2024-03-28,1.0,0.25,0.429,0.167,0.273,118,2025-12-25 16:23:08,20240328,3133,13,-4,3.9583333333333335,16.333333333333332,1.018,0.6,0.93,0.542,0.7452857142857142,-0.6,0.0,0.0,0.0,0.11157142857142854,0.5,0.571,0.0,0.2,0.5332857142857143,0.143,0.2,0.0,0.0,0.033142857142857224,0.4,0.429,0.545,0.5,0.5072857142857142,history_daily_eedscy,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,2,6
2126,鄂尔多斯草原,2024-03-29,0.947,0.4,0.933,0.167,0.385,144,2025-12-25 16:23:08,20240329,3440,17,5,4.791666666666667,14.083333333333334,1.0,1.018,0.6,0.73,0.8107142857142857,0.25,-0.6,0.0,0.714,0.14728571428571424,0.429,0.5,0.571,0.429,0.566,0.167,0.143,0.2,-0.333,0.057000000000000085,0.273,0.4,0.429,0.375,0.4748571428571428,history_daily_eedscy,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,2,6
2127,鄂尔多斯草原,2024-03-30,0.808,-0.333,0.333,-0.5,0.1,84,2025-12-25 16:23:08,20240330,4633,18,-1,3.0,22.916666666666668,0.947,1.0,1.018,0.691,0.8417142857142857,0.4,0.25,-0.6,0.0,0.10242857142857141,0.933,0.429,0.5,1.1,0.638,0.167,0.167,0.143,0.222,0.12842857142857153,0.385,0.273,0.4,0.588,0.47628571428571426,history_daily_eedscy,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,3,6
2128,鄂尔多斯草原,2024-03-31,1.06,0.0,0.429,-0.6,-0.333,97,2025-12-25 16:23:08,20240331,4471,24,3,2.5,16.916666666666668,0.808,0.947,1.0,0.706,0.8584285714285713,-0.333,0.4,0.25,0.667,0.054857142857142834,0.333,0.933,0.429,0.933,0.5284285714285715,-0.5,0.167,0.167,0.0,0.025285714285714373,0.1,0.385,0.273,0.714,0.40657142857142853,history_daily_eedscy,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,3,4
2129,鄂尔多斯草原,2024-04-01,0.943,-0.333,0.5,0.667,0.143,105,2025-12-25 16:23:08,20240401,4407,24,10,3.8333333333333335,23.583333333333332,1.06,0.808,0.947,0.93,0.9089999999999999,0.0,-0.333,0.4,0.0,-0.04042857142857146,0.429,0.333,0.933,0.0,0.4564285714285714,-0.6,-0.5,0.167,0.0,-0.06042857142857134,-0.333,0.1,0.385,0.545,0.25699999999999995,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,2
2130,鄂尔多斯草原,2024-04-02,1.142,0.0,0.636,0.333,0.556,206,2025-12-25 16:23:08,20240402,5613,17,7,2.9583333333333335,30.666666666666668,0.943,1.06,0.808,0.6,0.9108571428571429,-0.333,0.0,-0.333,0.0,-0.08800000000000004,0.5,0.429,0.333,0.571,0.5278571428571429,0.667,-0.6,-0.5,0.2,0.034857142857142955,0.143,-0.333,0.1,0.429,0.1995714285714285,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,4,1
2131,鄂尔多斯草原,2024-04-03,1.021,0.0,0.929,0.722,0.222,185,2025-12-25 16:23:08,20240403,5342,15,0,2.0416666666666665,36.916666666666664,1.142,0.943,1.06,1.018,0.9882857142857142,0.0,-0.333,0.0,-0.6,-0.08800000000000004,0.636,0.5,0.429,0.5,0.5371428571428571,0.333,0.667,-0.6,0.143,0.05385714285714295,0.556,0.143,-0.333,0.4,0.21771428571428572,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0,8
2132,鄂尔多斯草原,2024-04-04,0.757,0.5,0.769,0.733,0.636,92,2025-12-25 16:23:08,20240404,7283,17,2,2.6666666666666665,28.083333333333332,1.021,1.142,0.943,1.0,0.9887142857142857,0.0,0.0,-0.333,0.25,-0.0022857142857143193,0.929,0.636,0.5,0.429,0.5984285714285714,0.722,0.333,0.667,0.167,0.13657142857142865,0.222,0.556,0.143,0.273,0.19228571428571425,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,6
2133,鄂尔多斯草原,2024-04-05,0.691,0.333,0.556,0.429,0.545,91,2025-12-25 16:23:08,20240405,8948,15,1,1.8333333333333333,28.25,0.757,1.021,1.142,0.947,0.954,0.5,0.0,0.0,0.4,0.0334285714285714,0.769,0.929,0.636,0.933,0.647,0.733,0.722,0.333,0.167,0.21742857142857153,0.636,0.222,0.556,0.385,0.24414285714285713,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,3
2134,鄂尔多斯草原,2024-04-06,0.75,0.0,1.077,0.556,0.25,94,2025-12-25 16:23:08,20240406,8945,17,5,1.6666666666666667,24.458333333333332,0.691,0.757,1.021,0.808,0.9174285714285714,0.333,0.5,0.0,-0.333,0.023857142857142823,0.556,0.769,0.929,0.333,0.5931428571428572,0.429,0.733,0.722,-0.5,0.25485714285714295,0.545,0.636,0.222,0.1,0.26699999999999996,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,0,7
2135,鄂尔多斯草原,2024-04-07,0.877,0.667,0.636,0.556,0.2,97,2025-12-25 16:23:08,20240407,4690,18,5,2.4166666666666665,39.791666666666664,0.75,0.691,0.757,1.06,0.9091428571428571,0.0,0.333,0.5,0.0,0.0714285714285714,1.077,0.556,0.769,0.429,0.6994285714285714,0.556,0.429,0.733,-0.6,0.4057142857142858,0.25,0.545,0.636,-0.333,0.28842857142857137,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,0,2
2136,鄂尔多斯草原,2024-04-08,1.174,0.0,0.2,0.812,0.143,150,2025-12-25 16:23:08,20240408,3404,16,4,2.1666666666666665,70.70833333333333,0.877,0.75,0.691,0.943,0.883,0.667,0.0,0.333,-0.333,0.16671428571428568,0.636,1.077,0.556,0.5,0.7290000000000001,0.556,0.556,0.429,0.667,0.570857142857143,0.2,0.25,0.545,0.143,0.3645714285714286,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,2
2137,鄂尔多斯草原,2024-04-09,1.178,0.667,0.7,0.778,0.667,155,2025-12-25 16:23:08,20240409,3784,19,5,3.5416666666666665,51.041666666666664,1.174,0.877,0.75,1.142,0.916,0.0,0.667,0.0,0.0,0.21428571428571425,0.2,0.636,1.077,0.636,0.6861428571428572,0.812,0.556,0.556,0.333,0.5915714285714287,0.143,0.2,0.25,0.556,0.3645714285714285,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,0,4
2138,鄂尔多斯草原,2024-04-10,1.32,0.333,0.7,0.769,0.84,168,2025-12-25 16:23:08,20240410,3618,21,6,3.9583333333333335,34.541666666666664,1.178,1.174,0.877,1.021,0.921142857142857,0.667,0.0,0.667,0.0,0.30957142857142855,0.7,0.2,0.636,0.929,0.6952857142857144,0.778,0.812,0.556,0.722,0.6551428571428571,0.667,0.143,0.2,0.222,0.3804285714285714,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,3,8
2139,鄂尔多斯草原,2024-04-11,1.048,0.333,0.571,0.692,0.722,523,2025-12-25 16:23:08,20240411,1036,24,8,4.166666666666667,22.791666666666668,1.32,1.178,1.174,0.757,0.9638571428571429,0.333,0.667,0.0,0.5,0.35714285714285715,0.7,0.7,0.2,0.769,0.6625714285714286,0.769,0.778,0.812,0.733,0.661857142857143,0.84,0.667,0.143,0.636,0.4687142857142857,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,3,8
2140,鄂尔多斯草原,2024-04-12,0.9,-0.333,0.636,0.667,0.545,180,2025-12-25 16:23:08,20240412,626,24,5,2.2916666666666665,21.0,1.048,1.32,1.178,0.691,1.0054285714285716,0.333,0.333,0.667,0.333,0.33328571428571424,0.571,0.7,0.7,0.556,0.6342857142857142,0.692,0.769,0.778,0.429,0.656,0.722,0.84,0.667,0.545,0.4809999999999999,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,3,4
2141,鄂尔多斯草原,2024-04-13,0.88,0.8,0.636,0.615,0.5,131,2025-12-25 16:23:08,20240413,4730,21,10,4.083333333333333,41.208333333333336,0.9,1.048,1.32,0.75,1.0352857142857144,-0.333,0.333,0.333,0.0,0.23814285714285713,0.636,0.571,0.7,1.077,0.6457142857142857,0.667,0.692,0.769,0.556,0.6900000000000001,0.545,0.722,0.84,0.25,0.4809999999999999,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,4,2
2142,鄂尔多斯草原,2024-04-14,0.836,0.0,0.429,0.429,-0.667,83,2025-12-25 16:23:08,20240414,4670,17,5,3.25,51.958333333333336,0.88,0.9,1.048,0.877,1.0538571428571428,0.8,-0.333,0.333,0.667,0.35242857142857137,0.636,0.636,0.571,0.636,0.5827142857142856,0.615,0.667,0.692,0.556,0.6984285714285716,0.5,0.545,0.722,0.2,0.5167142857142857,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,3,8
2143,鄂尔多斯草原,2024-04-15,0.94,0.333,0.6,0.714,-0.444,145,2025-12-25 16:23:08,20240415,3694,15,0,2.9166666666666665,25.416666666666668,0.836,0.88,0.9,1.174,1.048,0.0,0.8,-0.333,0.0,0.2571428571428571,0.429,0.636,0.636,0.2,0.5531428571428572,0.429,0.615,0.667,0.812,0.6802857142857144,-0.667,0.5,0.545,0.143,0.39285714285714285,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,3,3
2144,鄂尔多斯草原,2024-04-16,0.94,0.0,0.2,0.545,0.091,127,2025-12-25 16:23:08,20240416,4662,21,13,2.9583333333333335,10.291666666666666,0.94,0.836,0.88,1.178,1.0145714285714285,0.333,0.0,0.8,0.667,0.3047142857142857,0.6,0.429,0.636,0.7,0.6102857142857143,0.714,0.429,0.615,0.778,0.6662857142857144,-0.444,-0.667,0.5,0.667,0.309,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,3,3
2145,鄂尔多斯草原,2024-04-17,1.009,0.5,0.7,0.455,0.455,154,2025-12-25 16:23:08,20240417,4504,25,5,2.125,20.25,0.94,0.94,0.836,1.32,0.9805714285714285,0.0,0.333,0.0,0.333,0.20942857142857138,0.2,0.6,0.429,0.7,0.5388571428571428,0.545,0.714,0.429,0.769,0.633,0.091,-0.444,-0.667,0.84,0.22671428571428567,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,3,2
2146,鄂尔多斯草原,2024-04-18,0.933,0.6,0.571,0.417,0.538,166,2025-12-25 16:23:08,20240418,4452,26,12,4.041666666666667,33.75,1.009,0.94,0.94,1.048,0.9361428571428573,0.5,0.0,0.333,0.333,0.23328571428571426,0.7,0.2,0.6,0.571,0.5388571428571429,0.455,0.545,0.714,0.692,0.5881428571428573,0.455,0.091,-0.444,0.722,0.17171428571428568,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0,2
2147,鄂尔多斯草原,2024-04-19,0.983,0.5,0.167,0.25,0.556,209,2025-12-25 16:23:08,20240419,4295,14,3,4.125,87.5,0.933,1.009,0.94,0.9,0.9197142857142858,0.6,0.5,0.0,-0.333,0.2714285714285714,0.571,0.7,0.2,0.636,0.5388571428571428,0.417,0.455,0.545,0.667,0.5488571428571429,0.538,0.455,0.091,0.545,0.1454285714285714,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,4,7
2148,鄂尔多斯草原,2024-04-20,1.025,0.5,0.429,0.727,0.385,156,2025-12-25 16:23:08,20240420,5556,17,0,1.8333333333333333,61.708333333333336,0.983,0.933,1.009,0.88,0.9315714285714286,0.5,0.6,0.5,0.8,0.3904285714285714,0.167,0.571,0.7,0.636,0.4718571428571428,0.25,0.417,0.455,0.615,0.4892857142857144,0.556,0.538,0.455,0.5,0.147,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,3,7
2149,鄂尔多斯草原,2024-04-21,0.864,0.9,0.769,0.636,0.923,188,2025-12-25 16:23:08,20240421,5504,21,5,3.5,36.375,1.025,0.983,0.933,0.836,0.9522857142857143,0.5,0.5,0.6,0.0,0.34757142857142853,0.429,0.167,0.571,0.429,0.4422857142857143,0.727,0.25,0.417,0.429,0.5052857142857143,0.385,0.556,0.538,-0.667,0.13057142857142853,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,3,8
2150,鄂尔多斯草原,2024-04-22,0.886,0.75,0.714,0.533,0.643,163,2025-12-25 16:23:08,20240422,4120,16,4,4.541666666666667,37.0,0.864,1.025,0.983,0.94,0.9562857142857143,0.9,0.5,0.5,0.333,0.4761428571428571,0.769,0.429,0.167,0.6,0.4908571428571428,0.636,0.727,0.25,0.714,0.5348571428571429,0.923,0.385,0.556,-0.444,0.3577142857142857,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,3,6
2151,鄂尔多斯草原,2024-04-23,0.961,0.333,0.5,0.412,0.833,152,2025-12-25 16:23:08,20240423,4668,18,0,3.0416666666666665,39.291666666666664,0.886,0.864,1.025,0.94,0.9485714285714286,0.75,0.9,0.5,0.0,0.5357142857142857,0.714,0.769,0.429,0.2,0.5071428571428571,0.533,0.636,0.727,0.545,0.5090000000000001,0.643,0.923,0.385,0.091,0.513,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,3,8
2152,鄂尔多斯草原,2024-04-24,1.074,0.333,0.727,0.1,0.0,441,2025-12-25 16:23:08,20240424,4949,25,6,3.6666666666666665,22.083333333333332,0.961,0.886,0.864,1.009,0.9515714285714285,0.333,0.75,0.9,0.5,0.5832857142857142,0.5,0.714,0.769,0.7,0.5499999999999999,0.412,0.533,0.636,0.455,0.4900000000000001,0.833,0.643,0.923,0.455,0.619,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,3,6
2153,鄂尔多斯草原,2024-04-25,0.99,0.429,0.7,0.304,0.333,196,2025-12-25 16:23:08,20240425,4369,25,9,3.4166666666666665,19.541666666666668,1.074,0.961,0.886,0.933,0.9608571428571427,0.333,0.333,0.75,0.6,0.5594285714285714,0.727,0.5,0.714,0.571,0.5538571428571428,0.1,0.412,0.533,0.417,0.4392857142857144,0.0,0.833,0.643,0.538,0.5539999999999999,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,3,6
2154,鄂尔多斯草原,2024-04-26,0.965,0.0,0.667,0.7,0.6,154,2025-12-25 16:23:08,20240426,3506,19,12,2.4583333333333335,34.25,0.99,1.074,0.961,0.983,0.969,0.429,0.333,0.333,0.5,0.535,0.7,0.727,0.5,0.167,0.5722857142857143,0.304,0.1,0.412,0.25,0.42314285714285715,0.333,0.0,0.833,0.556,0.5247142857142857,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,4,2
2155,鄂尔多斯草原,2024-04-27,1.07,0.5,0.778,0.765,0.25,399,2025-12-25 16:23:08,20240427,7075,26,8,3.0416666666666665,43.625,0.965,0.99,1.074,1.025,0.9664285714285714,0.0,0.429,0.333,0.5,0.4635714285714286,0.667,0.7,0.727,0.429,0.6437142857142858,0.7,0.304,0.1,0.727,0.48742857142857154,0.6,0.333,0.0,0.385,0.5309999999999999,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,0,4
2156,鄂尔多斯草原,2024-04-28,0.86,0.75,0.444,0.421,0.667,233,2025-12-25 16:23:08,20240428,6071,16,8,3.1666666666666665,63.75,1.07,0.965,0.99,0.864,0.972857142857143,0.5,0.0,0.429,0.9,0.4635714285714286,0.778,0.667,0.7,0.769,0.6935714285714285,0.765,0.7,0.304,0.636,0.4928571428571429,0.25,0.6,0.333,0.923,0.5117142857142857,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,0,3
2157,鄂尔多斯草原,2024-04-29,1.269,0.5,0.636,0.654,0.737,528,2025-12-25 16:23:08,20240429,5309,11,5,3.4583333333333335,66.91666666666667,0.86,1.07,0.965,0.886,0.9722857142857143,0.75,0.5,0.0,0.75,0.4421428571428571,0.444,0.778,0.667,0.714,0.647142857142857,0.421,0.765,0.7,0.533,0.4621428571428572,0.667,0.25,0.6,0.643,0.47514285714285714,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,7
2158,鄂尔多斯草原,2024-04-30,0.992,0.333,1.143,0.545,0.214,221,2025-12-25 16:23:08,20240430,11571,15,2,1.7083333333333333,36.208333333333336,1.269,0.86,1.07,0.961,1.027,0.5,0.75,0.5,0.333,0.4064285714285714,0.636,0.444,0.778,0.5,0.636,0.654,0.421,0.765,0.412,0.4794285714285715,0.737,0.667,0.25,0.833,0.48857142857142855,history_daily_eedscy,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,3,1
2159,鄂尔多斯草原,2024-05-01,1.194,0.5,0.6,0.424,0.364,631,2025-12-25 16:23:08,20240501,20691,19,5,2.0416666666666665,31.333333333333332,0.992,1.269,0.86,1.074,1.0314285714285716,0.333,0.5,0.75,0.333,0.4064285714285714,1.143,0.636,0.444,0.727,0.727857142857143,0.545,0.654,0.421,0.1,0.4984285714285715,0.214,0.737,0.667,0.0,0.4001428571428571,history_daily_eedscy,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,3,4
2160,鄂尔多斯草原,2024-05-02,1.226,1.071,0.625,0.286,0.583,632,2025-12-25 16:23:08,20240502,22160,21,7,4.0,36.916666666666664,1.194,0.992,1.269,0.99,1.0485714285714285,0.5,0.333,0.5,0.429,0.4302857142857142,0.6,1.143,0.636,0.7,0.7097142857142857,0.424,0.545,0.654,0.304,0.5447142857142857,0.364,0.214,0.737,0.333,0.4521428571428571,history_daily_eedscy,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,3,2
2161,鄂尔多斯草原,2024-05-03,1.196,0.8,0.8,0.167,0.619,662,2025-12-25 16:23:08,20240503,13600,19,8,3.0833333333333335,36.25,1.226,1.194,0.992,0.965,1.0822857142857143,1.071,0.5,0.333,0.0,0.522,0.625,0.6,1.143,0.667,0.699,0.286,0.424,0.545,0.7,0.5421428571428571,0.583,0.364,0.214,0.6,0.4878571428571429,history_daily_eedscy,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,4
2162,鄂尔多斯草原,2024-05-04,1.192,0.7,0.852,0.292,0.711,627,2025-12-25 16:23:08,20240504,10799,17,10,3.4166666666666665,56.75,1.196,1.226,1.194,1.07,1.1152857142857144,0.8,1.071,0.5,0.5,0.6362857142857142,0.8,0.625,0.6,0.778,0.718,0.167,0.286,0.424,0.765,0.46600000000000014,0.619,0.583,0.364,0.25,0.49057142857142855,history_daily_eedscy,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,4,4
2163,鄂尔多斯草原,2024-05-05,1.114,0.5,0.5,0.25,0.0,439,2025-12-25 16:23:08,20240505,10275,20,9,2.6666666666666665,52.041666666666664,1.192,1.196,1.226,0.86,1.1327142857142858,0.7,0.8,1.071,0.75,0.6648571428571428,0.852,0.8,0.625,0.444,0.7285714285714286,0.292,0.167,0.286,0.421,0.3984285714285715,0.711,0.619,0.583,0.667,0.5564285714285714,history_daily_eedscy,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,7
