Epoch,Train_Loss,Val_Loss,Val_RMSE,Val_Pearson
1,0.6189434547578135,0.576262891292572,4636.242321085389,0.37501442022196557
2,0.35399426616007285,0.5884208679199219,5170.7717749434805,0.37682413598650877
3,0.2818709962791012,0.582751452922821,5036.2145741377435,0.3732420159174443
4,0.2632820635072647,0.5172781944274902,4391.8236963270265,0.35967990862058613
5,0.23573218141832658,0.4516039192676544,4413.074897258955,0.3719706372531624
6,0.19867779266449712,0.5625279545783997,4139.953033598475,0.343810986464164
7,0.1615455657724411,0.544792652130127,4205.544328486352,0.33183503528346087
8,0.1577644288059204,0.47657182812690735,4026.9541860602617,0.341452868137535
9,0.13794166787016776,0.4447735548019409,4384.943711735863,0.35125713355883204
10,0.12050861937384452,0.46131089329719543,4137.435114510302,0.3647562275714544
11,0.12648564216590696,0.4327329397201538,3965.508064006823,0.37300458773733264
12,0.10918016827875568,0.45302969217300415,4291.962422055282,0.34124880145096453
13,0.10420703845879724,0.4760724604129791,4106.8458701437185,0.3614914049564311
14,0.09125692878038652,0.410180926322937,4212.23574990505,0.3954581361630377
15,0.08952556454366253,0.49972739815711975,4072.456227547597,0.3554761784230066
16,0.09906645527770443,0.44587334990501404,3964.31945877479,0.3875119398650561
17,0.07841637574376599,0.40755340456962585,3956.172226199126,0.40218726558433787
18,0.07626687951626317,0.40695473551750183,3969.6940655162825,0.41907087856805064
19,0.07402629921993902,0.41707080602645874,4126.038134680914,0.39380624171636386
20,0.0724296765702386,0.47396183013916016,3990.653735966159,0.39891090150942277
21,0.06573432539739917,0.43810075521469116,3820.340586210703,0.41719272479897435
22,0.06914782391921166,0.42959943413734436,3989.4597775933967,0.39339307918017985
23,0.057318118671255726,0.4091152548789978,3894.0156201613754,0.41108481668690233
24,0.05847820675661487,0.4168810546398163,3900.575337977094,0.4092572513882211
25,0.06062495846661829,0.4066450297832489,3830.3513953990605,0.4480720010685939
26,0.05626560675521051,0.40303662419319153,3829.8465767434936,0.43290247277282834
27,0.05956533839625697,0.4820503294467926,4022.5035515086615,0.4192030784068824
28,0.06405392205042224,0.407619446516037,4129.085659790049,0.41146135424567926
29,0.0632575109841362,0.4319729208946228,3914.821661227792,0.41626526325938906
30,0.057980370076913985,0.42803022265434265,3877.006323436533,0.4053698496399194
31,0.04997165633305427,0.4238898456096649,3983.6237471177365,0.40397363281443
32,0.050142582686197375,0.41660815477371216,3992.1107770723997,0.4059410490601181
33,0.05366412778535197,0.46161121129989624,3945.7809323142105,0.39588526185595513
34,0.048555662314738,0.4307844936847687,3918.2561999830773,0.41924547260283146
35,0.04559615921349295,0.4227212369441986,3906.9961597487136,0.4171003679573484
36,0.055240130472567775,0.422586590051651,3921.96691967615,0.4143640097037252
37,0.04472012307134367,0.4242883324623108,3980.8597966946986,0.403475240012121
38,0.04419838000209101,0.4288617670536041,4010.8798562596794,0.3943314383162039
39,0.048338508233428,0.41280779242515564,3857.228304645063,0.42811358408269967
40,0.04985938816060943,0.4542078971862793,3966.2475247047,0.37882467763243904
41,0.038119551335130966,0.434894859790802,4028.95480250082,0.3914751014519355
42,0.04014090761061637,0.4184831976890564,4138.194484095178,0.3911690058339976
43,0.047084494704200376,0.45013442635536194,3946.505073855671,0.3999210152083122
44,0.03776020364415261,0.4254080355167389,4037.150600886281,0.3954205277584787
45,0.03918649688843758,0.4466134011745453,3908.423822926654,0.4000935900631914
46,0.042983390390872955,0.4159644842147827,4045.4487061977347,0.39490799589823383
47,0.041808222630812276,0.43856844305992126,3927.678039573804,0.39843097575550857
48,0.039421019174398914,0.42410752177238464,3981.7855535882163,0.39406105186122925
49,0.03565160296256504,0.42017966508865356,3992.2680221213923,0.39419821462860477
50,0.035624548252071106,0.4306230843067169,4035.551557215915,0.3962630977858172
51,0.03673657192097556,0.45987334847450256,3947.973919581764,0.41087760486350994
52,0.04052409667882227,0.44899600744247437,3948.695156875127,0.40982137166353966
53,0.03867653523000979,0.4358224868774414,3946.69225157144,0.4061025183321637
54,0.03418215658635863,0.4314879775047302,3853.223293631228,0.43162124824733783
55,0.03383847872816747,0.40710505843162537,4015.2184500995863,0.4080770520145615
56,0.038472001170439106,0.42645061016082764,3988.4991156820683,0.3993140281661652
57,0.03587749630453125,0.415000319480896,3903.9749638644257,0.40748110287308187
58,0.037736958613799464,0.4320605397224426,3867.468251502264,0.405929021048905
59,0.03322205824717399,0.4142671525478363,3921.42592653827,0.40971043598195356
60,0.03494713245139968,0.41828078031539917,3899.4400209556525,0.40682256269547534
61,0.03209979261361783,0.4267638027667999,3899.5905746925264,0.4051004101027041
62,0.03166824143620268,0.41895538568496704,3855.99547433087,0.41472040620025713
63,0.029616832072215694,0.4186045825481415,3892.368239873918,0.4204025031177964
64,0.032804850609071796,0.39938032627105713,3816.931176634198,0.42869266418512275
65,0.02931816689670086,0.4293995201587677,3911.953283927458,0.4096645736375109
66,0.03093661049440984,0.4212060570716858,3911.9873342558913,0.39942561630989426
67,0.03374086656878071,0.408197283744812,3924.8965581102893,0.41332994740277557
68,0.030410883978249564,0.42496195435523987,4069.051664433293,0.39264609103219766
69,0.028071069909680273,0.4125431478023529,3942.3063388924234,0.4096359795502115
70,0.02863759889958366,0.4227807819843292,3966.6414530128504,0.3986437365479364
71,0.03642700258041582,0.4404348134994507,4063.1049975893516,0.3864785571968189
72,0.030357836805764708,0.4267040193080902,3968.6470413424904,0.39502150793719293
73,0.030084881781330033,0.4181494116783142,4092.604541475308,0.39755798878079546
74,0.028661119751632214,0.4258197546005249,3944.723316553944,0.40322081674160465
75,0.024658651061115727,0.4464312791824341,3918.1900382251933,0.40171203080259194
76,0.026974849763416475,0.41338881850242615,3986.1231048673944,0.40507090803337104
77,0.029082138872435017,0.40858903527259827,3989.8672552779585,0.40822678504551735
78,0.03265393903899577,0.42312324047088623,3978.1354650006,0.4025230944778851
79,0.029016809718262766,0.4218185544013977,3944.648171800732,0.4017546815181933
80,0.03142550506538922,0.4489682912826538,4082.855665403003,0.3962922004399992
81,0.03183882587379025,0.42854371666908264,3850.016945041352,0.4206394582311606
82,0.024816266531425137,0.4259123206138611,3908.4141157137165,0.40835481302093
83,0.02370045673582823,0.4310416579246521,3929.5898752746475,0.402555394243864
84,0.021481720670577017,0.4038865268230438,3774.6592027084557,0.4294175600440509
85,0.02670951445977534,0.41611018776893616,3887.3943632515025,0.41978263282184297
86,0.02530942010062356,0.4103444218635559,3926.1310587232674,0.4129283258827035
87,0.022811398240587404,0.41124504804611206,3873.9300583963895,0.41301348002041954
88,0.024668698289221334,0.42215341329574585,3891.5931240785253,0.4080758332512949
89,0.022301616868184458,0.41093072295188904,3818.463255038687,0.4258030273716524
90,0.0290192672081532,0.40759819746017456,3745.8922091780773,0.4427793302502822
91,0.02967764199861596,0.4168872535228729,3933.695309733046,0.4114395814276054
92,0.025736914947628975,0.42645779252052307,3802.087525082068,0.4347537990116714
93,0.02417321455094122,0.41283947229385376,3897.4818673048494,0.4081787325534618
94,0.025237391823001446,0.41674306988716125,4037.059166875172,0.39842601088791224
95,0.02435699264488874,0.42217522859573364,3849.32704443958,0.4114322882702612
96,0.02254849032408768,0.42198461294174194,3865.2323523765504,0.4168186508649611
97,0.02363162683022599,0.41189318895339966,3879.3656980594483,0.415252578083399
98,0.024444782265251683,0.4427635073661804,3888.7774293236203,0.40830601502675634
99,0.02200849588599897,0.422746479511261,3908.2864355666584,0.4085158828442448
100,0.020276075349219384,0.43323254585266113,3889.28778206864,0.416417919800259
101,0.0246379577945317,0.4250660836696625,3904.894349518327,0.4146480005730349
102,0.019013245019220536,0.4075852632522583,3883.304816741034,0.4187172780833385
103,0.021549349350313985,0.4133567214012146,3818.7228505745147,0.42864215935657757
104,0.023739860363064275,0.41423219442367554,3865.589939803787,0.4273352010709518
105,0.01957275634331088,0.41068941354751587,3850.7949376377182,0.426009004648737
106,0.020343679093545484,0.43016183376312256,3873.60283262372,0.4183162823793848
107,0.024622285137734106,0.45393332839012146,3963.2322886006573,0.4016845333017616
108,0.022387342287167426,0.41249242424964905,3880.244479880856,0.4132204849970433
109,0.02226363056369366,0.4241679310798645,3883.6515244532043,0.4137458671108584
110,0.020044821644982985,0.40991324186325073,3850.351369234579,0.41949817911204196
111,0.020760918666999185,0.41571244597435,3852.4464541582265,0.42295876730164284
112,0.01936035750493888,0.40843290090560913,3875.3295348774964,0.42392525263536573
113,0.024366629460165577,0.4271274507045746,3889.861008863622,0.4134746464152353
114,0.02357888738474538,0.4138413369655609,3834.89084965275,0.42708712186640624
115,0.018954480066895485,0.42799562215805054,3905.1169506115634,0.40878604447091216
116,0.016790439134403583,0.42246049642562866,3893.9354940438147,0.4179646404048824
117,0.01639653189528373,0.40611669421195984,3865.847751116894,0.42818778668292184
118,0.020773435402060707,0.4092046320438385,3874.3508752036505,0.4172252974258162
119,0.02251260631507443,0.39743772149086,3860.416181026497,0.4304739473765389
120,0.019874086723692955,0.4162646532058716,3858.0128199484634,0.41832373868532724
121,0.01776231588014672,0.4218186140060425,3815.445632482174,0.4214706084945513
122,0.02320506432724576,0.4108503460884094,3785.135722319688,0.4341198250562335
123,0.018512839992200176,0.43527892231941223,3871.1995827878595,0.41375040392795887
124,0.02109263621030315,0.42152613401412964,3923.9152251403375,0.4073693587639394
125,0.021576695564773776,0.4162238836288452,3993.8709168184605,0.40267448983231297
126,0.01930829149580771,0.41055193543434143,3829.7222715165244,0.4226988796286061
127,0.018665233116236427,0.42656102776527405,3861.863944461354,0.41343356620271104
128,0.02050637069248384,0.4070869982242584,3838.7796355884357,0.42412260047546
129,0.02188618195753905,0.41916772723197937,3829.177137233897,0.425828917458451
130,0.019175494660533244,0.43345004320144653,3912.4043750487854,0.4182684013765803
131,0.0205899017202037,0.4284055531024933,3890.5331982174575,0.42379622079646084
132,0.01953514022452216,0.415137380361557,3882.8405908046375,0.41619543256688973
133,0.019650538451969624,0.4229702353477478,3852.5339428462676,0.41672474899744494
134,0.024785153597833648,0.4293338358402252,3885.242592882714,0.4202062591899586
135,0.018904723287109407,0.42743977904319763,3812.1932227019183,0.42449346140716704
136,0.01744425026399474,0.4329543709754944,3850.4935564380403,0.4152417337979686
137,0.01577097135445764,0.4246569275856018,3882.530984720921,0.41427950426649107
138,0.018411629653025056,0.4202027916908264,3848.3520960274304,0.41970832279624243
139,0.01797316145272024,0.4210050702095032,3885.9692972843995,0.40825330575828295
140,0.01669228951176328,0.4087511897087097,3827.250625440028,0.4234547310660993
141,0.017361231689010898,0.4108212888240814,3841.8222944454865,0.42464081478888654
142,0.017255440098984588,0.420145183801651,3825.537618504911,0.4300800791580792
143,0.018257076806959607,0.4178118109703064,3867.1298188241694,0.42023723885071523
144,0.022617187711500352,0.4138046205043793,3914.3159740282335,0.4148350381864019
145,0.022571758216907902,0.4497351050376892,3942.2717157393263,0.4203076275036075
146,0.020869170555904988,0.4024863839149475,3956.8490100506483,0.4251712210914154
147,0.01971106726916567,0.4143499433994293,3930.5617258310995,0.41558524477225117
148,0.018200385684688247,0.42022818326950073,3924.806879942257,0.4206671545883949
149,0.015620536621539824,0.4230886399745941,3863.0608148852416,0.417829440289035
150,0.014508047937265327,0.42760810256004333,3850.9746910274043,0.4156374325032248
151,0.017136877733132532,0.4146048426628113,3927.8176523063357,0.41593820878235666
152,0.01786972651438367,0.4217771589756012,3877.8780880176473,0.4154916282006123
153,0.014430153423980359,0.42820730805397034,3852.286547220224,0.41209560404397977
154,0.014955339412535391,0.41989758610725403,3896.6918051564394,0.4193452796457888
155,0.015147094840123769,0.4109525978565216,3870.9162322317875,0.4196385758422947
156,0.016460486146951874,0.4179617464542389,3871.2704190950076,0.4151515063583592
157,0.014722658741858697,0.42742010951042175,3849.1982635675895,0.4258023902061705
158,0.01432914393503339,0.413257896900177,3846.1229420344384,0.42151652088477415
159,0.013285240939547938,0.41239529848098755,3910.2671345015297,0.4158605257011953
160,0.017696930155638727,0.4149739444255829,3872.0816053343992,0.4272773824661752
161,0.017321222882357337,0.41085973381996155,3868.9693359456123,0.42022761445175305
162,0.013832554942177187,0.41127246618270874,3885.2046244672865,0.4205058452178294
163,0.017068369794757135,0.4084790349006653,3844.182654106198,0.4240968530244838
164,0.016774399085871635,0.41961735486984253,3877.2958775138327,0.4186330117546059
165,0.014090945283251425,0.41396552324295044,3891.900570581105,0.4174707244608967
166,0.017708555855337652,0.4213569760322571,3884.644893722623,0.41724340193098947
167,0.014805892677677254,0.41974931955337524,3830.4017745244278,0.42224415165672774
168,0.014211587938329866,0.4252256751060486,3833.0012583770867,0.42238796670315437
169,0.015532836077674743,0.42382386326789856,3854.96453993108,0.4148998539338913
170,0.015407633847526966,0.4249626696109772,3931.658488166479,0.41396345758849484
171,0.016317068524057825,0.42520636320114136,3908.2737823508264,0.408333869747518
172,0.016382281067630938,0.416562020778656,3876.183726000918,0.41677291723809545
173,0.014525343483734516,0.42400655150413513,3871.125986214228,0.4166019153883677
174,0.015926999280289296,0.41858094930648804,3904.108755946226,0.41502547059683353
175,0.013531829305594005,0.417927622795105,3886.749730561811,0.4138127302351436
176,0.014876477840927339,0.4236961305141449,3853.16469113258,0.42020700345837514
177,0.014348714026592432,0.4132789075374603,3813.683307240648,0.4329484069922128
178,0.013117375483195628,0.4099944829940796,3808.3297021780013,0.4304601818001554
179,0.014353589815718512,0.41835349798202515,3907.8419750316607,0.41346147693353347
180,0.016190486389302438,0.4205034673213959,3848.7684934429917,0.423338248182307
181,0.013454585741724699,0.41118571162223816,3824.813011085963,0.4301232506450575
182,0.013253268951009358,0.43414801359176636,3843.4224829944083,0.4240141919309767
183,0.012730333443370557,0.4157298803329468,3865.9479938893137,0.42709283527308545
184,0.01327765875706269,0.41891172528266907,3856.790465314261,0.4252285712667462
185,0.017843558362895442,0.4258629381656647,3847.319823844184,0.4121832528008201
186,0.016098597883096626,0.4168910086154938,3878.9249142608787,0.4161072380324123
