Epoch,Train_Loss,Val_Loss,Val_RMSE,Val_Pearson
1,0.5987270214865285,0.659679651260376,16417.678558525437,0.389575967236629
2,0.27921594967765195,0.6391202807426453,3817.7355750436022,0.35449154061074284
3,0.21052110868115578,0.6069736480712891,15203.807374209948,0.40704247159278556
4,0.20430098377889203,0.709182620048523,31841.349597986897,0.3878524981685578
5,0.16390511081103357,0.7227030396461487,38250.98463163378,0.39105494064793145
6,0.14481718958385528,0.6839552521705627,10626.841403024837,0.4151371522422776
7,0.11287555122567762,0.7612451910972595,16442.025451243695,0.4013573369001458
8,0.13641665226990177,0.7236028909683228,20408.25957186452,0.40850832179530205
9,0.11571916409077183,0.6975935697555542,16531.923951325523,0.4090328555802726
10,0.09663291587944954,0.6384919285774231,15425.489979468171,0.4092941682134949
11,0.1164222332018037,0.6634137034416199,14183.773940354364,0.40455376546892863
12,0.10385287240628273,0.5960004329681396,13352.678545798888,0.43252525615057025
13,0.10350562620066828,0.6326403021812439,10221.47793496517,0.39862229154880446
14,0.08493293821811676,0.686618983745575,15734.312612870299,0.41714177509605116
15,0.08274750784039497,0.7505143284797668,30799.81296080379,0.41106186950272017
16,0.09506506124331106,0.6276922225952148,14046.42260516089,0.4270989468166895
17,0.0896005114961055,0.7177057862281799,19121.91534165645,0.41913811242368254
18,0.08392027981819646,0.6985957622528076,14769.993136500338,0.4092349282857625
19,0.0735205695513756,0.683181881904602,13437.160946338732,0.4248198129909306
20,0.07866024502342747,0.6576604843139648,19642.03036057782,0.41373941523477137
21,0.0872905450242181,0.713546872138977,24407.970047559324,0.41108914661020685
22,0.0840762589246996,0.6337067484855652,16891.860603658843,0.42016703894232404
23,0.078752477082514,0.6836501955986023,16456.882275889853,0.4089209212090897
24,0.07039788918149087,0.6759740710258484,14798.916997132907,0.42050844738464926
25,0.06735357774361488,0.6310567855834961,14074.935699773963,0.4199064246392948
26,0.06816342461013025,0.5966703295707703,12783.742813067172,0.4265880019720072
27,0.07143707230927483,0.6354472637176514,13915.743482708085,0.4201883864119379
28,0.06965894360215433,0.6704453229904175,16996.25374985152,0.4129829594745236
29,0.07015844122056038,0.6184618473052979,14642.828834722119,0.42501801711809717
30,0.08428469955200149,0.6937953233718872,17103.836004453246,0.38927411174395243
31,0.05951897421431157,0.6277603507041931,15124.772026097902,0.42414067658839366
32,0.0673537241114724,0.6691614389419556,13018.184317868601,0.39356319430319797
33,0.06660115130005344,0.6660398244857788,15710.176554914484,0.4135701384185831
34,0.06601329976993223,0.6562711000442505,13962.561984063566,0.4062207669274929
35,0.06088326318610099,0.6292992830276489,15741.579500278838,0.4120918542190502
36,0.056201659743824316,0.6486580967903137,16324.626751079215,0.3962479877562907
37,0.06012394555634068,0.5765092372894287,11062.858722856554,0.4251880789344875
38,0.06200704735613639,0.6392459869384766,14602.51458956242,0.39549618634150524
39,0.06021851144971386,0.6365435719490051,13265.119066729929,0.3843375917432834
40,0.05360838566576281,0.6288483738899231,14779.216264602523,0.40337085891003965
41,0.05765946011149114,0.6177251935005188,12061.263654306664,0.4021613530560317
42,0.05975058584684326,0.6460221409797668,14005.862755665488,0.39425347428064933
43,0.055124896488362746,0.7049795389175415,18961.228977017432,0.38805555759845567
44,0.056014157711498196,0.6295949816703796,16721.03958253182,0.4091838046486488
45,0.055623195945255215,0.6443381309509277,11691.660726430655,0.39583734695861783
46,0.059746136768691,0.6498317122459412,13741.535048290702,0.4021868483650641
47,0.0518259386862478,0.6529587507247925,14584.305147429002,0.38999107787009774
48,0.04695046236438136,0.6546474695205688,15036.47817383711,0.39515283076754143
49,0.05160376922257485,0.6455814242362976,16155.346710097234,0.39354043559797136
50,0.04559242797474707,0.6297909617424011,13813.398311648374,0.4005300884295125
51,0.049797064294257475,0.6722017526626587,17691.964185855224,0.38654696355067136
52,0.047830803620238456,0.6599102020263672,18187.14208078011,0.39055316038540056
53,0.05220062171499575,0.6253737211227417,14084.949935592816,0.4106523542781849
54,0.05077675910245988,0.6657596826553345,14404.987171872679,0.3982671627754066
55,0.04664640086552789,0.641088604927063,12773.239807002275,0.3899191943966234
56,0.04743377395695256,0.6211885809898376,11953.369904388692,0.40344686032744903
57,0.04545185174192152,0.6620460748672485,13961.869779740022,0.39251432721940416
58,0.04804927735559402,0.6119778752326965,12022.459155300987,0.40722557469466275
59,0.04288459995821599,0.632666826248169,12802.294213087875,0.39174863378733515
60,0.04420707717297539,0.62503981590271,12684.2756571535,0.39615523062646796
61,0.046672328285151915,0.6054552793502808,12172.220254490992,0.4030789920549282
62,0.041579426656807625,0.6429955959320068,16583.830341465098,0.405973151238453
63,0.043927845274729115,0.6154486536979675,12401.906681292186,0.40181599463606926
64,0.04400641663420585,0.6205331087112427,12512.770207113033,0.3980731983809753
65,0.0443841896110004,0.6313201785087585,10939.323244017962,0.39817540113170413
66,0.042779860717635,0.6058220267295837,10736.08014702923,0.40062417183492394
67,0.040800269452794906,0.6115196943283081,11488.954639438749,0.4049856427872067
68,0.05089484876201999,0.6081908345222473,9747.662736778682,0.39938710251157067
69,0.04721389855107953,0.6118721961975098,11523.286033228831,0.4052830099087539
70,0.03996316661998149,0.6590203046798706,14558.011240622473,0.39458033729311703
71,0.04338861346965836,0.5523588061332703,6457.507672931731,0.3994841374001822
72,0.03862305433158913,0.5976951122283936,8766.917469078919,0.3944084062037797
73,0.03826449330775968,0.6075178980827332,10623.11183340896,0.39988108424879165
74,0.03633675513969314,0.5639042854309082,7880.740547189089,0.3999438155066542
75,0.043736877881230846,0.6564543843269348,12252.392048109596,0.37105194804756414
76,0.03928861304396583,0.5864995121955872,9968.812022843227,0.4032337656021272
77,0.03858602539666237,0.5751359462738037,10046.072991662038,0.4093733146704068
78,0.036873110720226844,0.6049157381057739,9629.70425574815,0.38808338705740336
79,0.03894971103797997,0.576501727104187,8371.445380015179,0.39930330059146874
80,0.0366052697382627,0.6145451664924622,12234.662124731247,0.39625622782849973
81,0.03658691355057301,0.5889713168144226,8926.489976511046,0.402534209224147
82,0.03753908609430636,0.5396163463592529,6347.534618001739,0.41109553235975294
83,0.03558482073487774,0.5445358753204346,6649.648395925618,0.4109196358833549
84,0.0355725307618418,0.5481963157653809,7825.796029784877,0.42558889022383734
85,0.0378985429603246,0.5554105639457703,7261.25163793586,0.4112487089437636
86,0.03778650536532364,0.5283817052841187,5731.970647500904,0.4116238144830197
87,0.037058848827596635,0.5389291644096375,7379.52840069079,0.4147291974017284
88,0.035005984527449456,0.5953033566474915,6878.614476527876,0.38632752679166144
89,0.03393236739981559,0.5982970595359802,9095.242055471826,0.41038061106727003
90,0.03585963095388105,0.5668009519577026,6570.49853639017,0.4011405995221813
91,0.03388370729742512,0.5705644488334656,7810.113205739506,0.40349208371289774
92,0.03294898731814277,0.5484827160835266,6392.396403883216,0.39549110532613996
93,0.03353713398739215,0.6080459356307983,7703.755461207198,0.38814219832011915
94,0.03798488761869169,0.6015922427177429,8362.893326254807,0.39292163050306345
95,0.03529434542982809,0.6063569188117981,9817.12325676123,0.39549269607274873
96,0.028353764915898923,0.619480550289154,10683.557280368252,0.38822400825138975
97,0.03037702574604942,0.5561355352401733,7064.147184866848,0.40814624170753233
98,0.03491598091298534,0.5546168088912964,7995.966630785095,0.41211069787930193
99,0.031150533907836484,0.5947933197021484,8988.92330548421,0.3932984978801101
100,0.030145086197843476,0.5822607278823853,7607.556704898977,0.4010041386756805
101,0.033976148183067,0.5357722640037537,6665.239357641662,0.413080432288698
102,0.03125377035429401,0.5349180102348328,5143.722615743351,0.3934808879193818
103,0.030915802675149134,0.5817419290542603,6837.890085741473,0.3949609923591151
104,0.03053389943294948,0.5547876358032227,6675.970786022851,0.40958161740831656
105,0.03339946900884951,0.541981041431427,6179.185164543066,0.408063527067633
106,0.03292530666916601,0.5706822276115417,7516.443601981043,0.40773992297754075
107,0.03080096291077714,0.555535078048706,6619.355861024104,0.4100277753828945
108,0.03095516757739167,0.5439472198486328,6194.999874582242,0.41158504533416407
109,0.034904951349862164,0.570973813533783,8292.734483049908,0.41487354235159196
110,0.031067387080721317,0.53363436460495,5588.527682956066,0.4031318748927039
111,0.031920305242942225,0.5726505517959595,7476.314355286359,0.41096396188984813
112,0.029068106815459266,0.5835151672363281,8540.000016462307,0.39845437986256155
113,0.02787240750847324,0.5806156396865845,7733.548587931385,0.40404329070089273
114,0.030834808945655823,0.5626402497291565,6776.381835630018,0.4054565392977433
115,0.02878336238885118,0.5476206541061401,7660.683006668231,0.42145973203776715
116,0.02535932961731188,0.5792869925498962,7792.696288743912,0.4081943310526375
117,0.031108365904900334,0.5348072052001953,6267.181308901563,0.40661318506909333
118,0.027111677332751213,0.5865085124969482,7968.822538325518,0.40916867389456374
119,0.03016444019252254,0.5259112119674683,7008.166073694741,0.42187194645003995
120,0.029523010966518232,0.5379939079284668,6137.771733809074,0.40871979389254415
121,0.028672954307929162,0.5465003848075867,5878.836149930697,0.4026475502480402
122,0.03246449354675508,0.5846264958381653,7769.932368605161,0.3856666783070065
123,0.02797492347176998,0.5783084034919739,7793.116644382074,0.39650141273447415
124,0.025754334284893928,0.5592255592346191,6797.8012230381055,0.3989426041226209
125,0.030205176812746832,0.5712243914604187,7430.639411470327,0.4078511968930613
126,0.02766257545520221,0.532910943031311,6120.073051257617,0.4134242036024292
127,0.028047143842183774,0.5845316052436829,6788.494743122975,0.4008095181824994
128,0.025771714686866728,0.5700214505195618,6830.455821552836,0.39842120483857363
129,0.02363247319214767,0.5740626454353333,6577.671526862961,0.3914333489282292
130,0.02650106157506666,0.5871355533599854,7270.681414248606,0.400741347862682
131,0.025833453232001875,0.527908205986023,5810.160708966656,0.41044088803205575
132,0.025667369275564147,0.5345354676246643,5913.905966049856,0.4029419315083165
133,0.02789590492724411,0.5563790798187256,6352.603236347033,0.4034264581509425
134,0.025067436959474318,0.5514102578163147,5768.838594919864,0.39878304819802834
135,0.02395097010077969,0.5654559135437012,6279.683079441545,0.39549310601991194
136,0.025144668746619456,0.5522906184196472,6801.728362021528,0.40862267191347856
137,0.022976261864025748,0.5858263373374939,7204.924374503967,0.40194857333699435
138,0.0248072482345085,0.5672866702079773,6793.746059251264,0.3990839065788342
139,0.02390855995397414,0.5912718176841736,6966.794344835614,0.39148094955463475
140,0.025690206927397558,0.5807759165763855,6207.26984390329,0.3927340341386547
141,0.025424306190782977,0.5719523429870605,6571.211886522636,0.3980923183316675
142,0.023978794804744182,0.5605778098106384,6585.164370376248,0.4034033252482263
143,0.02862301078294554,0.5681540369987488,6763.205004973019,0.39539430417405436
144,0.0243371324914117,0.5334444642066956,5907.71323278894,0.40991266226080947
145,0.025756800817626137,0.5369662046432495,6346.922145320015,0.4158945380650383
146,0.02343692967007237,0.5636996030807495,7609.1446049896795,0.41673769768828756
147,0.025383404846633633,0.5711013078689575,7103.645036080593,0.40944225503705556
148,0.024667709254689755,0.5687227845191956,6028.887359646051,0.3939825443503205
149,0.022710708931328788,0.5399240851402283,6101.907537245453,0.40962339174050844
150,0.022400154191399773,0.5560617446899414,6108.488563977754,0.40580429330243645
151,0.022365795778891733,0.5548115968704224,7178.401034562818,0.4108246617416313
152,0.023202696965346412,0.5830332040786743,6368.749942269997,0.39112958028349126
153,0.024852570506834214,0.5659405589103699,6833.398380581693,0.40863172869660447
154,0.022662739179307414,0.57916259765625,7025.379235160835,0.39740442249210456
155,0.023521889481813676,0.5550106763839722,6301.026625480338,0.4063295075304479
156,0.02378305502896828,0.5515991449356079,7214.73853688311,0.40956240948528677
157,0.02225484993428953,0.5527529120445251,6623.526011959219,0.39882154424191885
158,0.02249353541241538,0.560924232006073,6660.177405191087,0.4031905575437353
159,0.022382400178861235,0.5274717211723328,6499.772768905427,0.4145266950580566
160,0.021569253035610723,0.557542085647583,7536.852057656536,0.407261098037594
161,0.02247763356013644,0.5614690184593201,6577.914424979524,0.40237669700049217
162,0.023241568326709733,0.5654391646385193,6704.487905624632,0.3882897424722768
163,0.022548697468253873,0.568509578704834,6366.323995004432,0.39009311549614173
164,0.022687530896115686,0.5759852528572083,6837.252172242846,0.40439626545002333
165,0.023536111919149276,0.5763429403305054,6620.079437798423,0.3999931779435654
166,0.02306562469851586,0.5753486156463623,7321.9600542720855,0.4109808302545882
167,0.019622396497476484,0.5548256039619446,6170.209133980853,0.408118143602432
168,0.020305757621122945,0.5521711707115173,6534.4870753319665,0.42516550224365224
169,0.02617415803815088,0.5721462368965149,6499.399254436725,0.4062720606976845
170,0.021135972151833195,0.5209757685661316,5990.448268895856,0.4178286467083091
171,0.02171941281807038,0.5640034675598145,7198.7022495249275,0.42004779123493013
172,0.020619148088078344,0.5577989816665649,6414.035375112161,0.4056356984760048
173,0.020804089974732168,0.5439030528068542,6523.557727105486,0.4167214746208134
174,0.02030451460591247,0.5538253784179688,7213.584057996681,0.42290573576445567
175,0.021022688206886093,0.5644869804382324,7192.180943167256,0.4147053145805017
176,0.018775569214936224,0.5817474722862244,8552.343955740875,0.42291556603019226
177,0.01973409977771582,0.5541301965713501,7469.887372457211,0.4271394296231929
178,0.021184948723643057,0.572126030921936,6930.118603487085,0.40513341572613026
179,0.021336427198783044,0.5559651255607605,6123.201013306131,0.399530913708695
180,0.019806976670459393,0.5668259263038635,6652.369759082443,0.40802526806282324
181,0.01834729908695144,0.5762093663215637,6018.724881669071,0.3911344555379339
182,0.02369141356358605,0.5655026435852051,7273.139868125648,0.4146755713920587
183,0.020073126550884016,0.5698191523551941,5792.453001251988,0.38363624551578956
184,0.027104585581729488,0.585373044013977,7127.986135611695,0.39878370257102924
185,0.02376048332981525,0.5584151148796082,6925.9002516539285,0.4018802450607329
186,0.02031238815717159,0.5579758286476135,6731.101148057082,0.40418033760935856
187,0.01911729297810985,0.5527615547180176,5381.546922974372,0.3935111229394945
188,0.019299693976438815,0.553847074508667,6338.695122065701,0.3969307989020768
189,0.027920930856658567,0.5615274310112,6512.480470164812,0.4047339290932089
190,0.02098112072675459,0.5340656042098999,5799.972812856113,0.4106287587441678
191,0.019134772280531544,0.5416722893714905,6304.123154384425,0.40926022686748725
192,0.019734491984690388,0.5475025177001953,6085.30319659665,0.40715646181357235
193,0.022246676887716015,0.5648388266563416,5927.445501222022,0.3986870573859341
194,0.01970955564249908,0.5639322400093079,6348.440144252435,0.4000972956156985
195,0.01999953401184851,0.5976952314376831,6892.249286504807,0.3812972143701779
196,0.019941490744390795,0.5979306697845459,7321.723727530722,0.39116884306942995
197,0.018227940064764792,0.5509180426597595,5620.3231638270145,0.39619279422623693
198,0.01927971368234965,0.5452626943588257,5961.723311583015,0.40879381031410483
199,0.01863819351720233,0.5719068646430969,6816.3650157753245,0.4047725729755695
200,0.01914467833816044,0.5639602541923523,6766.173443411603,0.4174038878151071
201,0.019788255314192465,0.5547853708267212,6792.316328335489,0.42551255859919146
202,0.021200911322187994,0.5567793846130371,6446.440707888424,0.4008497833195656
203,0.020030620177426645,0.5863558650016785,7210.2201999141735,0.39692961416373995
204,0.020150070273948294,0.5668560266494751,6758.631984875632,0.402946014079639
205,0.01928458660240135,0.5513116717338562,7340.722643153488,0.42550690380878253
206,0.02039882405510833,0.5640355348587036,6585.039894932962,0.4131654369845781
207,0.01942808200575171,0.5418485999107361,6632.656871747301,0.42909319948385866
208,0.02252247271638724,0.5222083330154419,6051.481322212318,0.43411667136841914
209,0.021762820741822644,0.5916671752929688,7130.020251340119,0.4065884590478855
210,0.018451639841641148,0.547613799571991,6519.463946938138,0.42047443780933935
211,0.018307053799470587,0.5432751178741455,6535.273803193821,0.42767954706369704
212,0.018053722928368276,0.5470600128173828,6892.847038053336,0.42862735259812024
213,0.01878323610271177,0.5779966115951538,6682.990314521242,0.40577862410346643
214,0.02356662051451783,0.5735080242156982,7597.514666018739,0.4213114853400764
215,0.01926996748173429,0.5501236915588379,7301.675253589946,0.44083864253520644
216,0.01814575415224798,0.5495405197143555,6444.018159687476,0.4276454799489968
217,0.021369812919968558,0.557694137096405,7848.146095695614,0.43797319757370995
218,0.020962199917243372,0.5779793858528137,8018.939052249601,0.42461051083351187
219,0.018794813704106114,0.5407437682151794,6973.690586117897,0.42484670056407386
220,0.018336675910940094,0.5568366050720215,7860.3213881311185,0.4373198503814184
221,0.018120255561605576,0.5521320700645447,7498.716573046941,0.42555712300082005
222,0.016996174299668883,0.5530867576599121,7711.592386973043,0.43493940013764903
223,0.016298250265179143,0.524972140789032,7060.218179683108,0.4437972038860554
224,0.01627782957568284,0.5243504643440247,6961.291222105508,0.4419118945880973
225,0.01839479101040671,0.5451807975769043,6625.2852332984185,0.4176810722566376
226,0.019175044366068417,0.571631133556366,6559.074027809808,0.39999409551680126
227,0.01979904237293428,0.567025899887085,7710.543873782398,0.42480510412921646
228,0.01856579919976573,0.5514316558837891,6802.232995572039,0.4196142517600611
229,0.01645441764905568,0.5309117436408997,6194.421233328081,0.42346896805922923
230,0.016929914694159262,0.5638173818588257,6008.102070208961,0.3985848047630092
231,0.017402728118242755,0.562778890132904,6856.166505453025,0.42019244168514425
232,0.0185611616639841,0.5414998531341553,7410.135689921206,0.43911366944028446
233,0.019172257593562527,0.5601531267166138,6494.892900832672,0.4103188065066583
234,0.016700248023675333,0.5785270929336548,6434.8335901219725,0.4001574249796165
235,0.0172682955200153,0.5577355623245239,7025.765308700777,0.42543926851374636
236,0.01731897521043016,0.5724586844444275,7821.410895559425,0.4205122922752029
237,0.017302517118232864,0.5716991424560547,8193.894625229634,0.4197781343718915
238,0.016785271285522367,0.5652592182159424,7012.145192275194,0.4120361361256712
239,0.01986717444754416,0.5680316686630249,7326.30536454183,0.4141303841827218
240,0.01608080849532158,0.5790249705314636,7203.141156585766,0.4055594897792925
