Epoch,Train_Loss,Val_Loss,Val_CCC_Loss,Val_RMSE,Val_Pearson,Val_R2
1,0.27635486466878373,0.13785604783333838,0.1371808648109436,742.8729014706164,0.8563433864500793,0.7112834051864834
2,0.12572752176271995,0.136904412554577,0.13623254001140594,796.9909698492245,0.8467138337929331,0.6676853285282582
3,0.10309200219966042,0.1511895922012627,0.15027686953544617,842.9059696676409,0.8338451006988435,0.6282928001690526
4,0.09605357732565303,0.1340735058300197,0.13342297077178955,761.6142446790175,0.8386213063640803,0.6965320503593826
5,0.08699317951320978,0.13779672076925636,0.13700717687606812,791.6624604126855,0.8475850214732268,0.672114042355232
6,0.08050412398943414,0.1346698984503746,0.13392308354377747,760.2230112542218,0.8675061024214736,0.6976397217252731
7,0.07678841659067813,0.12234780541621149,0.12181057780981064,666.3653909472514,0.8790487870180216,0.7676901737118942
8,0.0722058238802936,0.11984081398695708,0.1192682608962059,692.735265219343,0.8671785174277882,0.7489401252163425
9,0.0686488515887585,0.11647003861144185,0.11586466431617737,694.4215753666292,0.8719743590500261,0.7477163384986394
10,0.06809128211391846,0.11859570425003767,0.11801611632108688,692.254997467506,0.8673241122603662,0.7492881201013195
11,0.06454959180186556,0.12709856210276485,0.12642592191696167,743.6355903338191,0.846014522024187,0.710690264776004
12,0.0623915351010586,0.12606493001803756,0.12530545890331268,781.4048782954643,0.8687684881996508,0.6805558418038038
13,0.060025128306752724,0.12759941164404154,0.1268731951713562,765.1769141498295,0.8680970118369765,0.6936862929013291
14,0.05763516424428574,0.12124808402732015,0.12056347727775574,761.0654114656271,0.8571000694411638,0.6969692619279569
15,0.05550415980683259,0.11823222846724094,0.11760121583938599,725.0836368986215,0.8673155105633038,0.724945393388001
16,0.054658940881100626,0.11341971564106643,0.11283522844314575,681.9689436230178,0.8854470333974769,0.7566833046737027
17,0.052098395463800865,0.1297227161936462,0.12891168892383575,810.3949289535152,0.8616955110697057,0.6564134587652877
18,0.053383700027866826,0.13004044778645038,0.12926948070526123,792.3074789471333,0.8425806799007641,0.6715795249598684
19,0.05218102125187663,0.11500916704535484,0.11442156136035919,691.0487769467577,0.8772969730389932,0.7501610653159709
20,0.05023322310981326,0.1294439015444368,0.12870928645133972,762.8709557076604,0.8777363874456324,0.6955297419986297
21,0.04929236721988592,0.11729163504205645,0.11666534841060638,700.2450406673281,0.8890342434652602,0.7434672613987401
22,0.04863546839890836,0.12032302999868989,0.11962875723838806,743.2900030990672,0.8720533601262785,0.7109591021490207
23,0.048307727929692304,0.11982606905512512,0.11916708946228027,721.2568680627526,0.8802045971916327,0.7278410395496688
24,0.04818508173802292,0.12660901783965528,0.12585604190826416,770.7364943750506,0.8672154628008734,0.6892189277984417
25,0.04723872499374663,0.11740904212929308,0.11673688888549805,746.9009190347814,0.8631501812117631,0.7081439491345852
26,0.045402793447774745,0.1257941847667098,0.12507371604442596,774.7052687410896,0.8656260304543472,0.6860100604273967
27,0.044166859644050684,0.12377086104825138,0.12306269258260727,772.0755103258168,0.8727975696653294,0.6881381374095114
28,0.04420596346532175,0.1209946561139077,0.12029515206813812,756.8333238567066,0.8784786377389393,0.7003300425363225
29,0.04264248040119547,0.11869843262247741,0.11805979907512665,719.9006804429738,0.8731507298122871,0.7288635645859229
30,0.0438620995349831,0.1309105829335749,0.1300984025001526,817.7625323959685,0.8362503560215931,0.6501377127359276
31,0.04339481891664379,0.12426010137423874,0.12355855107307434,764.7334767694367,0.8750141545703859,0.6940412215113938
32,0.04311385456745693,0.11790991849265993,0.11726585030555725,728.4241213047644,0.8724787898262448,0.722405183998589
33,0.043966113623836275,0.1171511625405401,0.11650647222995758,719.0982917509384,0.8757917298594323,0.7294676356006523
34,0.04062653326122236,0.12283232575282454,0.12213514745235443,759.2294113139344,0.8538364227154014,0.698429565822164
35,0.04098820234331941,0.11972057269886135,0.11903970688581467,739.5154007480587,0.8722943766064244,0.7138872842404641
