run_name,started_at,finished_at,duration_seconds,platform,python_device,dataset_dir,save_dir,train_samples,val_samples,test_samples,epochs_planned,epochs_completed,best_epoch,best_val_ccc_loss,best_val_pure_ccc,final_test_ccc_loss,final_test_rmse,final_test_mae,final_test_mape,final_test_pearson_r,final_test_r2,peak_threshold,best_train_loss,best_val_rmse,best_val_pearson,last_learning_rate,training_log_csv,best_model_path,model_model_type,model_d_model,model_nhead,model_num_encoder_layers,model_num_decoder_layers,model_dim_feedforward,model_dropout,model_moving_avg_kernel,model_autocorrelation_factor,model_num_experts,model_season_feature_names,model_expert_hidden_dim,model_expert_dropout,model_weight_net_hidden_dim,model_weight_net_num_heads,model_weight_net_num_layers,model_weight_net_dropout,model_temperature_init,model_temperature_trainable,model_seq_len,model_label_len,model_output_dim,model_pred_len,model_ablation_mode,model_activation,model_max_seq_length,model_positional_encoding_type,model_weight_l1_lambda,model_layer_norm_eps,model_stage1_epochs,model_stage2_epochs,model_stage3_epochs,model_dataset_dir,model_loaded_from_dataset,train_scenic_name,train_data_dir,train_save_dir,train_batch_size,train_num_epochs,train_learning_rate,train_weight_decay,train_phase_1_epochs,train_phase_2_epochs,train_temp_start,train_temp_end,train_temp_schedule,train_loss_weight_mse,train_loss_weight_pearson,train_use_adaptive_weight,train_peak_sigma,train_peak_penalty_weight,train_loss_weight_peak_mse,train_l1_lambda,train_diversity_lambda,train_use_diversity_loss,train_optimizer,train_betas,train_eps,train_scheduler,train_lr_min,train_lr_step_size,train_lr_gamma,train_lr_patience,train_lr_factor,train_early_stop,train_patience,train_min_delta,train_grad_clip,train_max_grad_norm,train_device,train_num_workers,train_pin_memory,train_seed,train_run_name,train_experiment_log_csv
autoformer_moe_full_trial_019,2026-04-08 17:41:59,2026-04-08 17:52:33,634.27,Windows-11-10.0.26200-SP0,cuda,E:\2024liushaoxuan\learn\shiyan1\data\output\dataset\m8b_eedscy_hourly_4day_721,data\output\h_out_eedscy\m10_moe_trial19_full_new,12197,3485,1743,1000,52,22,0.16158280838280917,0.1599726676940918,0.152549147605896,3161.9788013200414,1567.2708809847898,61.297773884638985,0.8035387354173301,-0.22509101944834464,0.8382201194763184,0.028464017874751415,1068.4188703251016,0.8303643030117762,0.001914580825414882,data\output\h_out_eedscy\m10_moe_trial19_full_new\training_log.csv,data\output\h_out_eedscy\m10_moe_trial19_full_new\best_model_unified.pth,autoformer_moe,64,1,1,1,128,0.2,25,1,3,"['is_low_season', 'is_normal_season', 'is_peak_season']",,0.2,64,8,1,0.1,1.0,True,96,24,1,24,full,relu,5000,sinusoidal,0.001,1e-05,10,10,20,E:\2024liushaoxuan\learn\shiyan1\data\output\dataset\m8b_eedscy_hourly_4day_721,True,eedscy,E:\2024liushaoxuan\learn\shiyan1\data\output\dataset\m8b_eedscy_hourly_4day_721,data\output\h_out_eedscy\m10_moe_trial19_full_new,64,1000,0.001927410988429251,4.506891607684067e-05,1,1,1.0,0.8,linear,1.0,1,True,2.0,5.0,0.2,1e-05,1e-05,False,adamw,"(0.9, 0.999)",1e-08,cosine,1e-07,20,0.5,5,0.5,True,30,0.0001,True,0.5,cuda,0,True,42,autoformer_moe_full_trial_019,data\output\h_out_eedscy\m10_moe_trial19_full_new\experiment_results.csv
