Epoch,Train_Loss,Val_Loss,Val_CCC_Loss,Val_RMSE,Val_Pearson,Val_R2
1,0.3125405631062248,0.20830882098525763,0.20606087148189545,1675.833514509523,0.7678575327698345,-0.2782098468493168
2,0.11072043313874,0.16546058133244515,0.1638714075088501,1190.5933243612817,0.8062322804999277,0.3548401947462819
3,0.08804755525283164,0.22628054823726415,0.2240356206893921,1665.2047798611673,0.7661509860523212,-0.26204753678668413
4,0.07513046208086438,0.1968715624883771,0.19484953582286835,1639.8978770843175,0.7875770982164332,-0.22397915941911162
5,0.06507863736277475,0.21800373829901218,0.21575337648391724,1510.0405158048827,0.7488855058977414,-0.037809437768461907
6,0.056768196161972914,0.20274034570902585,0.200769305229187,1638.1272872907994,0.8167409091872726,-0.22133753752468266
7,0.05355967380379507,0.18484896775335075,0.18310391902923584,1304.445914197374,0.8223124327881495,0.22555145267927412
8,0.0491564509054129,0.23563800062984228,0.23309120535850525,1943.6947682017126,0.7820684887339056,-0.7194776977489348
9,0.04881197597382893,0.20974714886397122,0.20767740905284882,1462.2909421082268,0.8091216796517673,0.026786789280433543
10,0.04337773941145205,0.22102777007967234,0.21884052455425262,1504.6579281765762,0.8145632263765779,-0.0304240143105019
11,0.04144221040083788,0.21480845399200915,0.21266035735607147,1492.3268289038367,0.7875815556881034,-0.013603985162912391
12,0.03674097602006965,0.20023847538977863,0.1984114646911621,1192.246635959788,0.8161008785473823,0.3530471546437376
13,0.034345529203093486,0.17213763762265444,0.1705411970615387,1057.7218285346166,0.7833489893347735,0.49080591497314485
14,0.03367424607081875,0.1946072828024626,0.19286838173866272,1134.0972118246787,0.8211202809161201,0.414615820170418
15,0.030805536316639466,0.1695629430934787,0.1679890751838684,1075.0852098484922,0.8129475872488573,0.4739510109468932
16,0.03004899541042862,0.18089773524552583,0.17918872833251953,1183.264443497744,0.8058855695820242,0.36275850970099943
17,0.03140119706031852,0.21154565252363683,0.20939317345619202,1663.012894209861,0.8231495920053233,-0.2587272925459261
18,0.02967747392532713,0.17812761962413787,0.17642319202423096,1192.9408091583657,0.8151833455937094,0.3522935721993621
19,0.027721102549377537,0.20263122040778397,0.20069542527198792,1213.725939510242,0.786045902642306,0.32952639823564733
20,0.026356300602408605,0.21456646136939525,0.21249398589134216,1378.0631281422461,0.7917603941095454,0.13567188228265603
21,0.025393447814343488,0.1758018784224987,0.17419052124023438,1113.9547325834812,0.8004647256259836,0.4352249513030826
22,0.028464017874751415,0.16158280838280917,0.1599726676940918,1068.4188703251016,0.8303643030117762,0.48045458604263125
23,0.026319420706305205,0.18580679669976236,0.18411299586296082,1049.5827409903218,0.7965337500797242,0.4986121827469234
24,0.023484490850833074,0.18288522753864528,0.1811535358428955,1009.8130091688491,0.7691666659047292,0.5358884906598034
25,0.023057551167086156,0.1864641284570098,0.18473351001739502,1111.9015461665294,0.8000064272091676,0.437304963670921
26,0.022053194432202435,0.16252941964194179,0.16101768612861633,1001.1924137907589,0.7860712352571848,0.5437787434746432
27,0.02125136785365212,0.19875956047326326,0.19692961871623993,1265.4269374988028,0.8128488963971642,0.27118959179715696
28,0.020514094768121292,0.18730269465595484,0.18558530509471893,1154.8033014418186,0.8070465183766607,0.3930450614163441
29,0.021044297797205562,0.19818461909890175,0.19635038077831268,1256.9692147359015,0.7925730248578672,0.280899321859035
