run_name,started_at,finished_at,duration_seconds,platform,python_device,dataset_dir,save_dir,train_samples,val_samples,test_samples,epochs_planned,epochs_completed,best_epoch,best_val_ccc_loss,best_val_pure_ccc,final_test_ccc_loss,final_test_rmse,final_test_mae,final_test_mape,final_test_pearson_r,final_test_r2,peak_threshold,best_train_loss,best_val_rmse,best_val_pearson,last_learning_rate,training_log_csv,best_model_path,model_model_type,model_d_model,model_nhead,model_num_encoder_layers,model_num_decoder_layers,model_dim_feedforward,model_dropout,model_moving_avg_kernel,model_autocorrelation_factor,model_weight_net_hidden_dim,model_weight_net_num_heads,model_weight_net_num_layers,model_weight_net_dropout,model_temperature_init,model_temperature_trainable,model_seq_len,model_label_len,model_output_dim,model_pred_len,model_ablation_mode,model_activation,model_max_seq_length,model_positional_encoding_type,model_weight_l1_lambda,model_layer_norm_eps,model_stage1_epochs,model_stage2_epochs,model_stage3_epochs,model_input_embedding_type,model_save_attention_weights,model_save_dynamic_weights,model_dataset_dir,model_loaded_from_dataset,train_scenic_name,train_data_dir,train_save_dir,train_batch_size,train_num_epochs,train_learning_rate,train_weight_decay,train_phase_1_epochs,train_phase_2_epochs,train_temp_start,train_temp_end,train_temp_schedule,train_loss_weight_mse,train_loss_weight_pearson,train_use_adaptive_weight,train_peak_sigma,train_peak_penalty_weight,train_loss_weight_peak_mse,train_l1_lambda,train_diversity_lambda,train_use_diversity_loss,train_optimizer,train_betas,train_eps,train_scheduler,train_lr_min,train_lr_step_size,train_lr_gamma,train_lr_patience,train_lr_factor,train_early_stop,train_patience,train_min_delta,train_grad_clip,train_max_grad_norm,train_device,train_num_workers,train_pin_memory,train_seed,train_run_name,train_experiment_log_csv
autoformer_optuna_trial_010,2026-04-10 20:58:57,2026-04-10 21:32:08,1991.03,Windows-11-10.0.26200-SP0,cuda,E:\2024liushaoxuan\learn\shiyan1\data\output\dataset\eedscy\m8b_eedscy_hourly_4day_721,E:\2024liushaoxuan\learn\shiyan1\data\output\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_eedscy_20260410_183554\trial_010,12197,3485,1743,150,41,21,0.10957547072321176,0.10930776596069336,0.09114100784063339,1263.7957414808013,752.2396470262476,35.45305541477559,0.9042409368344343,0.804293962610678,0.8382201194763184,0.07227240156635877,726.5987725462131,0.887131188708723,9.125810642150613e-05,E:\2024liushaoxuan\learn\shiyan1\data\output\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_eedscy_20260410_183554\trial_010\training_log.csv,E:\2024liushaoxuan\learn\shiyan1\data\output\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_eedscy_20260410_183554\trial_010\best_model_unified.pth,autoformer,64,1,3,2,256,0.1,25,2,32,2,1,0.1,1.0,True,96,24,1,24,no_sentiment,relu,5000,sinusoidal,0.001,1e-05,10,10,20,linear,True,True,E:\2024liushaoxuan\learn\shiyan1\data\output\dataset\eedscy\m8b_eedscy_hourly_4day_721,True,eedscy,E:\2024liushaoxuan\learn\shiyan1\data\output\dataset\eedscy\m8b_eedscy_hourly_4day_721,E:\2024liushaoxuan\learn\shiyan1\data\output\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_eedscy_20260410_183554\trial_010,32,150,0.0001103660825703024,1.1955128693422102e-06,1,1,1.0,0.5,linear,1.0,1,True,2.0,8.0,0.05,1e-05,1e-05,False,adamw,"(0.9, 0.999)",1e-08,cosine,1e-07,20,0.5,5,0.5,True,20,0.0001,True,0.5,cuda,0,True,42,autoformer_optuna_trial_010,E:\2024liushaoxuan\learn\shiyan1\data\output\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_eedscy_20260410_183554\trial_010\experiment_results.csv
