Epoch,Train_Loss,Val_Loss,Val_CCC_Loss,Val_RMSE,Val_Pearson,Val_R2
1,0.45366198819189174,0.21876030503772198,0.21798360347747803,2621.078719734872,0.6057425000315376,-2.126803178592748
2,0.24200293788423088,0.17301323474384844,0.1724812239408493,1647.5718263389317,0.7089519955476494,-0.23546125342108337
3,0.19040140353572307,0.1655145851895213,0.16500139236450195,1065.8281564542888,0.7804247137875325,0.48297113017683624
4,0.16110775184802983,0.1493582571391016,0.1489354968070984,1184.8694678488066,0.7834937923264833,0.3610285806235689
5,0.14330613065062392,0.145823394972831,0.14540180563926697,1000.6248750071834,0.7947931029236894,0.5442958266375132
6,0.12971598358522535,0.13491119239479304,0.13453958928585052,950.655468341546,0.8167935949286739,0.5886734743420765
7,0.11988057388256046,0.13130929204635322,0.13097548484802246,1000.4365670805727,0.8266846873189565,0.5444673287370829
8,0.11116581328252223,0.14123776988126338,0.1408497542142868,815.5266669749535,0.8521506733217488,0.6972969832698392
9,0.10478907258917836,0.1444118516286835,0.14405182003974915,1223.2963780904222,0.8626378346756267,0.3189111106926191
10,0.10050694978947103,0.12678040021564813,0.12644252181053162,847.3220287266104,0.8535948677622948,0.6732335871358694
11,0.09529508808286402,0.1323628525948152,0.1320253312587738,1056.4679646017528,0.8498290419105976,0.4920124357299497
12,0.08940623324188887,0.1195469999453053,0.11923794448375702,759.1678438130667,0.8709644352980903,0.7376892890487952
13,0.08572257372565295,0.12273699319921434,0.12243357300758362,905.7040520301655,0.8660495805289762,0.6266526807206042
14,0.08398708288621216,0.1191654210910201,0.11886396259069443,801.9017420853183,0.8690660278168741,0.7073269524749661
15,0.08233498514712793,0.12297318503260612,0.12265675514936447,791.5629805278289,0.867906861659142,0.7148250552401865
16,0.07824053898141646,0.12997786081396043,0.1296684741973877,985.4315205665755,0.879989686163247,0.5580294667242429
17,0.07729325891126201,0.11927765887230635,0.11899484694004059,843.0642780716505,0.8765018873274945,0.6765093058835725
18,0.0764025817405803,0.1172177633503452,0.11692705005407333,863.2436909831486,0.8703998799661962,0.6608379576237841
19,0.0733857868307548,0.117722910316661,0.11743219196796417,836.2122272461405,0.8697845904283359,0.6817463134745506
20,0.07252491538593282,0.13545732158236207,0.13512670993804932,1080.575068546636,0.8846217090583266,0.4685648180667683
21,0.07227240156635877,0.10957547072321176,0.10930776596069336,726.5987725462131,0.887131188708723,0.7597132985796455
22,0.07096153881927435,0.12866223428864032,0.12833896279335022,1107.87949989242,0.873867404028371,0.44136843890849
23,0.06874377202457159,0.13970792070031166,0.1393672078847885,1159.2829825645647,0.8726842618894783,0.3883269622499461
24,0.06828517465320713,0.11646248719189316,0.11618220806121826,853.4370560792303,0.8770419106234582,0.6685000954425483
25,0.06776700234674503,0.11734862544108182,0.11706423759460449,876.4812676339579,0.8779391533290793,0.6503563113894504
26,0.06512154277940695,0.12068658063653856,0.12039870023727417,847.5934839741344,0.8741086764937471,0.6730241822975356
27,0.0659573331221704,0.12852382741402835,0.1282118707895279,973.026293996165,0.8723077856684814,0.5690870275689419
28,0.06453088823101283,0.1392209965735674,0.13888311386108398,1102.8702506372802,0.8664474739876273,0.4464086954601638
29,0.06344595227234495,0.12326327406335622,0.12295915931463242,921.768407219707,0.8613771165407352,0.6132912010710064
30,0.06295100046585056,0.11687999737914652,0.11659762263298035,850.5989045017188,0.8692499240198878,0.6707012713848166
31,0.06237989157945386,0.11815160086844116,0.11786162853240967,844.2613975182762,0.8640832317765237,0.6755899644858417
32,0.061531813644574884,0.1183869605185464,0.1180991679430008,907.3780876915338,0.8641145707370607,0.6252712707031471
33,0.060586574453255895,0.11894860859028995,0.11865999549627304,884.7746329905043,0.8654739742582932,0.6437082706031219
34,0.05959464590606421,0.13834442989900708,0.13800756633281708,1134.2992165256703,0.85756264646985,0.41440726505482617
35,0.05995385146929019,0.12201174194924533,0.12172355502843857,863.894793828344,0.8657846019855013,0.6603261377204994
36,0.059233820802137176,0.12582102967426181,0.1255168616771698,951.9469040468679,0.8705712011262232,0.5875551668374801
37,0.05937725522053179,0.11824155047070235,0.11795621365308762,845.9221836674474,0.8723070673415313,0.6743123847678212
38,0.058642798327689705,0.14909475715830922,0.14873388409614563,1176.5129594710597,0.8655680319873855,0.3700097233013614
39,0.05795233622583419,0.11611390525940805,0.11582779884338379,877.812459133361,0.8635550893048598,0.6492934337711842
40,0.05709097341327143,0.15350015321746469,0.15313056111335754,1204.2338919487015,0.8655112577415826,0.33997238336757873
41,0.057186763865278344,0.12023207605816424,0.11993791908025742,835.3283877970895,0.8482826519352972,0.6824187181603236
