number,value,state,params_model__activation,params_model__autocorrelation_factor,params_model__d_model,params_model__dim_feedforward,params_model__dropout,params_model__moving_avg_kernel,params_model__nhead_for_128,params_model__nhead_for_64,params_model__num_decoder_layers,params_model__num_encoder_layers,params_train__BATCH_SIZE,params_train__LEARNING_RATE,params_train__LOSS_WEIGHT_PEAK_MSE,params_train__MAX_GRAD_NORM,params_train__PEAK_PENALTY_WEIGHT,params_train__PEAK_SIGMA,params_train__TEMP_END_RATIO,params_train__TEMP_START,params_train__WEIGHT_DECAY,user_attrs_ablation_mode,user_attrs_best_epoch,user_attrs_epochs_completed,user_attrs_model_overrides,user_attrs_model_type,user_attrs_prune_reason,user_attrs_record,user_attrs_score,user_attrs_status,user_attrs_storage,user_attrs_training_overrides,user_attrs_trial_dir
0,0.24368368019349873,COMPLETE,relu,1,64,512,0.2,25,,4.0,3,1,64,0.0006318503665145954,0.05,0.5,5.0,2.0,0.5,2.0,3.644233253629719e-05,no_sentiment,36.0,56.0,"{'dropout': 0.2, 'd_model': 64, 'dim_feedforward': 512, 'activation': 'relu', 'num_encoder_layers': 1, 'num_decoder_layers': 3, 'moving_avg_kernel': 25, 'autocorrelation_factor': 1, 'nhead': 4, 'ablation_mode': 'no_sentiment'}",autoformer,,"{'run_name': 'autoformer_optuna_trial_000', 'started_at': '2026-04-14 20:31:08', 'finished_at': '2026-04-14 20:48:13', 'duration_seconds': 1025.55, 'platform': 'Windows-11-10.0.26200-SP0', 'python_device': 'cuda', 'dataset_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output\\dataset\\xsw\\m8b_xsw_hourly_time_96', 'save_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_000', 'train_samples': 12197, 'val_samples': 3485, 'test_samples': 1743, 'epochs_planned': 150, 'epochs_completed': 56, 'best_epoch': 36, 'best_val_ccc_loss': 0.24368368019349873, 'best_val_pure_ccc': 0.24345052242279053, 'final_test_ccc_loss': 0.2576305866241455, 'final_test_rmse': 4232.2447657338325, 'final_test_mae': 2572.3017690156653, 'final_test_mape': 141.95957635101962, 'final_test_pearson_r': 0.8893388683532366, 'final_test_r2': -3.566580792519326, 'peak_threshold': 1.0044190883636475, 'best_train_loss': 0.04015289759019595, 'best_val_rmse': 1209.430737326497, 'best_val_pearson': 0.8001910357765308, 'last_learning_rate': 0.0004383817401429147, 'training_log_csv': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_000\\training_log.csv', 'best_model_path': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_000\\best_model_unified.pth', 'model_model_type': 'autoformer', 'model_d_model': 64, 'model_nhead': 4, 'model_num_encoder_layers': 1, 'model_num_decoder_layers': 3, 'model_dim_feedforward': 512, 'model_dropout': 0.2, 'model_moving_avg_kernel': 25, 'model_autocorrelation_factor': 1, 'model_weight_net_hidden_dim': 128, 'model_weight_net_num_heads': 4, 'model_weight_net_num_layers': 2, 'model_weight_net_dropout': 0.1, 'model_temperature_init': 1.0, 'model_temperature_trainable': True, 'model_seq_len': 96, 'model_label_len': 24, 'model_output_dim': 1, 'model_pred_len': 24, 'model_ablation_mode': 'no_sentiment', 'model_activation': 'relu', 'model_max_seq_length': 5000, 'model_positional_encoding_type': 'sinusoidal', 'model_weight_l1_lambda': 0.001, 'model_layer_norm_eps': 1e-05, 'model_stage1_epochs': 10, 'model_stage2_epochs': 10, 'model_stage3_epochs': 20, 'model_input_embedding_type': 'linear', 'model_save_attention_weights': True, 'model_save_dynamic_weights': True, 'model_dataset_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output\\dataset\\xsw\\m8b_xsw_hourly_time_96', 'model_loaded_from_dataset': True, 'train_scenic_name': 'xsw', 'train_data_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output\\dataset\\xsw\\m8b_xsw_hourly_time_96', 'train_save_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_000', 'train_batch_size': 64, 'train_num_epochs': 150, 'train_learning_rate': 0.0006318503665145954, 'train_weight_decay': 3.644233253629719e-05, 'train_phase_1_epochs': 1, 'train_phase_2_epochs': 1, 'train_temp_start': 2.0, 'train_temp_end': 1.0, 'train_temp_schedule': 'linear', 'train_loss_weight_mse': 1.0, 'train_loss_weight_pearson': 1, 'train_use_adaptive_weight': True, 'train_peak_sigma': 2.0, 'train_peak_penalty_weight': 5.0, 'train_loss_weight_peak_mse': 0.05, 'train_l1_lambda': 1e-05, 'train_diversity_lambda': 1e-05, 'train_use_diversity_loss': False, 'train_optimizer': 'adamw', 'train_betas': [0.9, 0.999], 'train_eps': 1e-08, 'train_scheduler': 'cosine', 'train_lr_min': 1e-07, 'train_lr_step_size': 20, 'train_lr_gamma': 0.5, 'train_lr_patience': 5, 'train_lr_factor': 0.5, 'train_early_stop': True, 'train_patience': 20, 'train_min_delta': 0.0001, 'train_grad_clip': True, 'train_max_grad_norm': 0.5, 'train_device': 'cuda', 'train_num_workers': 0, 'train_pin_memory': True, 'train_seed': 42, 'train_run_name': 'autoformer_optuna_trial_000', 'train_experiment_log_csv': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_000\\experiment_results.csv'}",0.24368368019349873,success,sqlite:///E:/2024liushaoxuan/learn/shiyan1/data/output_xsw/hpo/auto2_ablation_no_sentiment/m10_autoformer_optuna_study_ablation_no_sentiment.db,"{'LEARNING_RATE': 0.0006318503665145954, 'WEIGHT_DECAY': 3.644233253629719e-05, 'BATCH_SIZE': 64, 'PEAK_SIGMA': 2.0, 'PEAK_PENALTY_WEIGHT': 5.0, 'LOSS_WEIGHT_PEAK_MSE': 0.05, 'TEMP_START': 2.0, 'MAX_GRAD_NORM': 0.5, 'TEMP_END': 1.0, 'NUM_EPOCHS': 150, 'PATIENCE': 20, 'SAVE_INTERVAL': 999999, 'SAVE_DIR': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_000', 'RUN_NAME': 'autoformer_optuna_trial_000', 'EXPERIMENT_LOG_CSV': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv'}",E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_000
1,0.24195794952102007,COMPLETE,relu,1,64,128,0.3,13,,2.0,3,3,64,0.001139555202204074,0.1,0.5,4.0,1.5,0.4,2.0,1.378835840407632e-05,no_sentiment,37.0,57.0,"{'dropout': 0.3, 'd_model': 64, 'dim_feedforward': 128, 'activation': 'relu', 'num_encoder_layers': 3, 'num_decoder_layers': 3, 'moving_avg_kernel': 13, 'autocorrelation_factor': 1, 'nhead': 2, 'ablation_mode': 'no_sentiment'}",autoformer,,"{'run_name': 'autoformer_optuna_trial_001', 'started_at': '2026-04-14 20:48:23', 'finished_at': '2026-04-14 21:10:29', 'duration_seconds': 1326.02, 'platform': 'Windows-11-10.0.26200-SP0', 'python_device': 'cuda', 'dataset_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output\\dataset\\xsw\\m8b_xsw_hourly_time_96', 'save_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_001', 'train_samples': 12197, 'val_samples': 3485, 'test_samples': 1743, 'epochs_planned': 150, 'epochs_completed': 57, 'best_epoch': 37, 'best_val_ccc_loss': 0.24195794952102007, 'best_val_pure_ccc': 0.24140039086341858, 'final_test_ccc_loss': 0.25990188121795654, 'final_test_rmse': 5095.579891529098, 'final_test_mae': 2996.115556485424, 'final_test_mape': 140.3657335886907, 'final_test_pearson_r': 0.8574068390188233, 'final_test_r2': -5.619677361875517, 'peak_threshold': 0.928566038608551, 'best_train_loss': 0.06416413968146159, 'best_val_rmse': 2269.0400445091923, 'best_val_pearson': 0.7775351991662055, 'last_learning_rate': 0.0007795583194098389, 'training_log_csv': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_001\\training_log.csv', 'best_model_path': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_001\\best_model_unified.pth', 'model_model_type': 'autoformer', 'model_d_model': 64, 'model_nhead': 2, 'model_num_encoder_layers': 3, 'model_num_decoder_layers': 3, 'model_dim_feedforward': 128, 'model_dropout': 0.3, 'model_moving_avg_kernel': 13, 'model_autocorrelation_factor': 1, 'model_weight_net_hidden_dim': 128, 'model_weight_net_num_heads': 4, 'model_weight_net_num_layers': 2, 'model_weight_net_dropout': 0.1, 'model_temperature_init': 1.0, 'model_temperature_trainable': True, 'model_seq_len': 96, 'model_label_len': 24, 'model_output_dim': 1, 'model_pred_len': 24, 'model_ablation_mode': 'no_sentiment', 'model_activation': 'relu', 'model_max_seq_length': 5000, 'model_positional_encoding_type': 'sinusoidal', 'model_weight_l1_lambda': 0.001, 'model_layer_norm_eps': 1e-05, 'model_stage1_epochs': 10, 'model_stage2_epochs': 10, 'model_stage3_epochs': 20, 'model_input_embedding_type': 'linear', 'model_save_attention_weights': True, 'model_save_dynamic_weights': True, 'model_dataset_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output\\dataset\\xsw\\m8b_xsw_hourly_time_96', 'model_loaded_from_dataset': True, 'train_scenic_name': 'xsw', 'train_data_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output\\dataset\\xsw\\m8b_xsw_hourly_time_96', 'train_save_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_001', 'train_batch_size': 64, 'train_num_epochs': 150, 'train_learning_rate': 0.001139555202204074, 'train_weight_decay': 1.378835840407632e-05, 'train_phase_1_epochs': 1, 'train_phase_2_epochs': 1, 'train_temp_start': 2.0, 'train_temp_end': 0.8, 'train_temp_schedule': 'linear', 'train_loss_weight_mse': 1.0, 'train_loss_weight_pearson': 1, 'train_use_adaptive_weight': True, 'train_peak_sigma': 1.5, 'train_peak_penalty_weight': 4.0, 'train_loss_weight_peak_mse': 0.1, 'train_l1_lambda': 1e-05, 'train_diversity_lambda': 1e-05, 'train_use_diversity_loss': False, 'train_optimizer': 'adamw', 'train_betas': [0.9, 0.999], 'train_eps': 1e-08, 'train_scheduler': 'cosine', 'train_lr_min': 1e-07, 'train_lr_step_size': 20, 'train_lr_gamma': 0.5, 'train_lr_patience': 5, 'train_lr_factor': 0.5, 'train_early_stop': True, 'train_patience': 20, 'train_min_delta': 0.0001, 'train_grad_clip': True, 'train_max_grad_norm': 0.5, 'train_device': 'cuda', 'train_num_workers': 0, 'train_pin_memory': True, 'train_seed': 42, 'train_run_name': 'autoformer_optuna_trial_001', 'train_experiment_log_csv': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_001\\experiment_results.csv'}",0.24195794952102007,success,sqlite:///E:/2024liushaoxuan/learn/shiyan1/data/output_xsw/hpo/auto2_ablation_no_sentiment/m10_autoformer_optuna_study_ablation_no_sentiment.db,"{'LEARNING_RATE': 0.001139555202204074, 'WEIGHT_DECAY': 1.378835840407632e-05, 'BATCH_SIZE': 64, 'PEAK_SIGMA': 1.5, 'PEAK_PENALTY_WEIGHT': 4.0, 'LOSS_WEIGHT_PEAK_MSE': 0.1, 'TEMP_START': 2.0, 'MAX_GRAD_NORM': 0.5, 'TEMP_END': 0.8, 'NUM_EPOCHS': 150, 'PATIENCE': 20, 'SAVE_INTERVAL': 999999, 'SAVE_DIR': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_001', 'RUN_NAME': 'autoformer_optuna_trial_001', 'EXPERIMENT_LOG_CSV': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv'}",E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_001
2,0.38285814616829156,COMPLETE,relu,1,64,512,0.3,13,,8.0,2,1,32,0.00022994752009403122,0.05,0.5,10.0,1.0,0.15,2.0,4.77664030445543e-05,no_sentiment,22.0,42.0,"{'dropout': 0.3, 'd_model': 64, 'dim_feedforward': 512, 'activation': 'relu', 'num_encoder_layers': 1, 'num_decoder_layers': 2, 'moving_avg_kernel': 13, 'autocorrelation_factor': 1, 'nhead': 8, 'ablation_mode': 'no_sentiment'}",autoformer,,"{'run_name': 'autoformer_optuna_trial_002', 'started_at': '2026-04-14 21:10:37', 'finished_at': '2026-04-14 21:29:15', 'duration_seconds': 1117.99, 'platform': 'Windows-11-10.0.26200-SP0', 'python_device': 'cuda', 'dataset_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output\\dataset\\xsw\\m8b_xsw_hourly_time_96', 'save_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_002', 'train_samples': 12197, 'val_samples': 3485, 'test_samples': 1743, 'epochs_planned': 150, 'epochs_completed': 42, 'best_epoch': 22, 'best_val_ccc_loss': 0.38285814616829156, 'best_val_pure_ccc': 0.38177698850631714, 'final_test_ccc_loss': 0.4474787712097168, 'final_test_rmse': 18783.165410774287, 'final_test_mae': 10282.489080808515, 'final_test_mape': 361.44904333894425, 'final_test_pearson_r': 0.7889726885595671, 'final_test_r2': -88.94709853710434, 'peak_threshold': 0.8527129292488098, 'best_train_loss': 0.09161067355170611, 'best_val_rmse': 6822.366506920401, 'best_val_pearson': 0.7536514051042782, 'last_learning_rate': 0.00018827892169310539, 'training_log_csv': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_002\\training_log.csv', 'best_model_path': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_002\\best_model_unified.pth', 'model_model_type': 'autoformer', 'model_d_model': 64, 'model_nhead': 8, 'model_num_encoder_layers': 1, 'model_num_decoder_layers': 2, 'model_dim_feedforward': 512, 'model_dropout': 0.3, 'model_moving_avg_kernel': 13, 'model_autocorrelation_factor': 1, 'model_weight_net_hidden_dim': 128, 'model_weight_net_num_heads': 4, 'model_weight_net_num_layers': 2, 'model_weight_net_dropout': 0.1, 'model_temperature_init': 1.0, 'model_temperature_trainable': True, 'model_seq_len': 96, 'model_label_len': 24, 'model_output_dim': 1, 'model_pred_len': 24, 'model_ablation_mode': 'no_sentiment', 'model_activation': 'relu', 'model_max_seq_length': 5000, 'model_positional_encoding_type': 'sinusoidal', 'model_weight_l1_lambda': 0.001, 'model_layer_norm_eps': 1e-05, 'model_stage1_epochs': 10, 'model_stage2_epochs': 10, 'model_stage3_epochs': 20, 'model_input_embedding_type': 'linear', 'model_save_attention_weights': True, 'model_save_dynamic_weights': True, 'model_dataset_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output\\dataset\\xsw\\m8b_xsw_hourly_time_96', 'model_loaded_from_dataset': True, 'train_scenic_name': 'xsw', 'train_data_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output\\dataset\\xsw\\m8b_xsw_hourly_time_96', 'train_save_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_002', 'train_batch_size': 32, 'train_num_epochs': 150, 'train_learning_rate': 0.00022994752009403122, 'train_weight_decay': 4.77664030445543e-05, 'train_phase_1_epochs': 1, 'train_phase_2_epochs': 1, 'train_temp_start': 2.0, 'train_temp_end': 0.3, 'train_temp_schedule': 'linear', 'train_loss_weight_mse': 1.0, 'train_loss_weight_pearson': 1, 'train_use_adaptive_weight': True, 'train_peak_sigma': 1.0, 'train_peak_penalty_weight': 10.0, 'train_loss_weight_peak_mse': 0.05, 'train_l1_lambda': 1e-05, 'train_diversity_lambda': 1e-05, 'train_use_diversity_loss': False, 'train_optimizer': 'adamw', 'train_betas': [0.9, 0.999], 'train_eps': 1e-08, 'train_scheduler': 'cosine', 'train_lr_min': 1e-07, 'train_lr_step_size': 20, 'train_lr_gamma': 0.5, 'train_lr_patience': 5, 'train_lr_factor': 0.5, 'train_early_stop': True, 'train_patience': 20, 'train_min_delta': 0.0001, 'train_grad_clip': True, 'train_max_grad_norm': 0.5, 'train_device': 'cuda', 'train_num_workers': 0, 'train_pin_memory': True, 'train_seed': 42, 'train_run_name': 'autoformer_optuna_trial_002', 'train_experiment_log_csv': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_002\\experiment_results.csv'}",0.38285814616829156,success,sqlite:///E:/2024liushaoxuan/learn/shiyan1/data/output_xsw/hpo/auto2_ablation_no_sentiment/m10_autoformer_optuna_study_ablation_no_sentiment.db,"{'LEARNING_RATE': 0.00022994752009403122, 'WEIGHT_DECAY': 4.77664030445543e-05, 'BATCH_SIZE': 32, 'PEAK_SIGMA': 1.0, 'PEAK_PENALTY_WEIGHT': 10.0, 'LOSS_WEIGHT_PEAK_MSE': 0.05, 'TEMP_START': 2.0, 'MAX_GRAD_NORM': 0.5, 'TEMP_END': 0.3, 'NUM_EPOCHS': 150, 'PATIENCE': 20, 'SAVE_INTERVAL': 999999, 'SAVE_DIR': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_002', 'RUN_NAME': 'autoformer_optuna_trial_002', 'EXPERIMENT_LOG_CSV': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv'}",E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_002
3,0.19918131907470524,COMPLETE,relu,2,128,128,0.05,13,4.0,,2,2,64,0.0005642843897457106,0.1,0.5,4.0,2.0,0.8,2.0,6.765631814304586e-06,no_sentiment,6.0,26.0,"{'dropout': 0.05, 'd_model': 128, 'dim_feedforward': 128, 'activation': 'relu', 'num_encoder_layers': 2, 'num_decoder_layers': 2, 'moving_avg_kernel': 13, 'autocorrelation_factor': 2, 'nhead': 4, 'ablation_mode': 'no_sentiment'}",autoformer,,"{'run_name': 'autoformer_optuna_trial_003', 'started_at': '2026-04-14 21:29:22', 'finished_at': '2026-04-14 21:38:31', 'duration_seconds': 548.44, 'platform': 'Windows-11-10.0.26200-SP0', 'python_device': 'cuda', 'dataset_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output\\dataset\\xsw\\m8b_xsw_hourly_time_96', 'save_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_003', 'train_samples': 12197, 'val_samples': 3485, 'test_samples': 1743, 'epochs_planned': 150, 'epochs_completed': 26, 'best_epoch': 6, 'best_val_ccc_loss': 0.19918131907470524, 'best_val_pure_ccc': 0.19880208373069763, 'final_test_ccc_loss': 0.2194335162639618, 'final_test_rmse': 2725.9138010972038, 'final_test_mae': 1806.3545441370716, 'final_test_mape': 111.84859744039551, 'final_test_pearson_r': 0.8850743703470113, 'final_test_r2': -0.8944093539576967, 'peak_threshold': 1.0044190883636475, 'best_train_loss': 0.11066153938077507, 'best_val_rmse': 1326.4645759300727, 'best_val_pearson': 0.8258488050530695, 'last_learning_rate': 0.0005234837764373285, 'training_log_csv': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_003\\training_log.csv', 'best_model_path': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_003\\best_model_unified.pth', 'model_model_type': 'autoformer', 'model_d_model': 128, 'model_nhead': 4, 'model_num_encoder_layers': 2, 'model_num_decoder_layers': 2, 'model_dim_feedforward': 128, 'model_dropout': 0.05, 'model_moving_avg_kernel': 13, 'model_autocorrelation_factor': 2, 'model_weight_net_hidden_dim': 128, 'model_weight_net_num_heads': 4, 'model_weight_net_num_layers': 2, 'model_weight_net_dropout': 0.1, 'model_temperature_init': 1.0, 'model_temperature_trainable': True, 'model_seq_len': 96, 'model_label_len': 24, 'model_output_dim': 1, 'model_pred_len': 24, 'model_ablation_mode': 'no_sentiment', 'model_activation': 'relu', 'model_max_seq_length': 5000, 'model_positional_encoding_type': 'sinusoidal', 'model_weight_l1_lambda': 0.001, 'model_layer_norm_eps': 1e-05, 'model_stage1_epochs': 10, 'model_stage2_epochs': 10, 'model_stage3_epochs': 20, 'model_input_embedding_type': 'linear', 'model_save_attention_weights': True, 'model_save_dynamic_weights': True, 'model_dataset_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output\\dataset\\xsw\\m8b_xsw_hourly_time_96', 'model_loaded_from_dataset': True, 'train_scenic_name': 'xsw', 'train_data_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output\\dataset\\xsw\\m8b_xsw_hourly_time_96', 'train_save_dir': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_003', 'train_batch_size': 64, 'train_num_epochs': 150, 'train_learning_rate': 0.0005642843897457106, 'train_weight_decay': 6.765631814304586e-06, 'train_phase_1_epochs': 1, 'train_phase_2_epochs': 1, 'train_temp_start': 2.0, 'train_temp_end': 1.6, 'train_temp_schedule': 'linear', 'train_loss_weight_mse': 1.0, 'train_loss_weight_pearson': 1, 'train_use_adaptive_weight': True, 'train_peak_sigma': 2.0, 'train_peak_penalty_weight': 4.0, 'train_loss_weight_peak_mse': 0.1, 'train_l1_lambda': 1e-05, 'train_diversity_lambda': 1e-05, 'train_use_diversity_loss': False, 'train_optimizer': 'adamw', 'train_betas': [0.9, 0.999], 'train_eps': 1e-08, 'train_scheduler': 'cosine', 'train_lr_min': 1e-07, 'train_lr_step_size': 20, 'train_lr_gamma': 0.5, 'train_lr_patience': 5, 'train_lr_factor': 0.5, 'train_early_stop': True, 'train_patience': 20, 'train_min_delta': 0.0001, 'train_grad_clip': True, 'train_max_grad_norm': 0.5, 'train_device': 'cuda', 'train_num_workers': 0, 'train_pin_memory': True, 'train_seed': 42, 'train_run_name': 'autoformer_optuna_trial_003', 'train_experiment_log_csv': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_003\\experiment_results.csv'}",0.19918131907470524,success,sqlite:///E:/2024liushaoxuan/learn/shiyan1/data/output_xsw/hpo/auto2_ablation_no_sentiment/m10_autoformer_optuna_study_ablation_no_sentiment.db,"{'LEARNING_RATE': 0.0005642843897457106, 'WEIGHT_DECAY': 6.765631814304586e-06, 'BATCH_SIZE': 64, 'PEAK_SIGMA': 2.0, 'PEAK_PENALTY_WEIGHT': 4.0, 'LOSS_WEIGHT_PEAK_MSE': 0.1, 'TEMP_START': 2.0, 'MAX_GRAD_NORM': 0.5, 'TEMP_END': 1.6, 'NUM_EPOCHS': 150, 'PATIENCE': 20, 'SAVE_INTERVAL': 999999, 'SAVE_DIR': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_003', 'RUN_NAME': 'autoformer_optuna_trial_003', 'EXPERIMENT_LOG_CSV': 'E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv'}",E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_003
