trial_index,trial_dir,status,best_val_ccc_loss,final_test_rmse,final_test_mae,final_test_mape,final_test_pearson_r,final_test_r2,best_epoch,epochs_completed,training_overrides,model_overrides,error
24,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_024,success,0.17473860434256494,1733.0737990841621,1037.8176716579983,79.78033487860093,0.9096856335811878,0.23425581817092012,36.0,56.0,"{""LEARNING_RATE"": 0.0008164548943359462, ""WEIGHT_DECAY"": 4.89002197199348e-06, ""BATCH_SIZE"": 64, ""PEAK_SIGMA"": 1.0, ""PEAK_PENALTY_WEIGHT"": 5.0, ""LOSS_WEIGHT_PEAK_MSE"": 0.2, ""TEMP_START"": 3.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.45, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_024"", ""RUN_NAME"": ""autoformer_optuna_trial_024"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.05, ""d_model"": 64, ""dim_feedforward"": 512, ""activation"": ""relu"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 1, ""nhead"": 8, ""ablation_mode"": ""no_sentiment""}",
25,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_025,success,0.17646754351444544,1977.465789934873,1202.5958826900378,88.36807705101877,0.8996281968879131,0.003063376667299056,46.0,66.0,"{""LEARNING_RATE"": 0.0008003176843186213, ""WEIGHT_DECAY"": 2.2350827818521318e-06, ""BATCH_SIZE"": 64, ""PEAK_SIGMA"": 1.0, ""PEAK_PENALTY_WEIGHT"": 5.0, ""LOSS_WEIGHT_PEAK_MSE"": 0.2, ""TEMP_START"": 3.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.45, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_025"", ""RUN_NAME"": ""autoformer_optuna_trial_025"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.05, ""d_model"": 64, ""dim_feedforward"": 512, ""activation"": ""relu"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 1, ""nhead"": 4, ""ablation_mode"": ""no_sentiment""}",
13,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_013,success,0.17994707878679037,2089.898201153175,1325.4616702428764,93.96632306623385,0.9109598048668311,-0.11352470502899337,26.0,46.0,"{""LEARNING_RATE"": 0.0016644664605688288, ""WEIGHT_DECAY"": 2.6259287634670806e-06, ""BATCH_SIZE"": 64, ""PEAK_SIGMA"": 2.0, ""PEAK_PENALTY_WEIGHT"": 8.0, ""LOSS_WEIGHT_PEAK_MSE"": 0.7, ""TEMP_START"": 1.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.8, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_013"", ""RUN_NAME"": ""autoformer_optuna_trial_013"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.05, ""d_model"": 64, ""dim_feedforward"": 512, ""activation"": ""relu"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 1, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 1, ""nhead"": 8, ""ablation_mode"": ""no_sentiment""}",
35,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_035,success,0.18071420453488826,1611.545473458954,981.7095979315183,78.59936801904983,0.9045401992883776,0.33788302561246786,17.0,37.0,"{""LEARNING_RATE"": 0.0019542285671608345, ""WEIGHT_DECAY"": 1.8271316816213108e-06, ""BATCH_SIZE"": 64, ""PEAK_SIGMA"": 1.0, ""PEAK_PENALTY_WEIGHT"": 5.0, ""LOSS_WEIGHT_PEAK_MSE"": 0.1, ""TEMP_START"": 2.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.3, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_035"", ""RUN_NAME"": ""autoformer_optuna_trial_035"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.05, ""d_model"": 64, ""dim_feedforward"": 512, ""activation"": ""relu"", ""num_encoder_layers"": 1, ""num_decoder_layers"": 3, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 1, ""nhead"": 8, ""ablation_mode"": ""no_sentiment""}",
36,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_036,success,0.18268766389228402,2136.024536301573,1258.4572153708573,85.09894196468582,0.9146885115567347,-0.16322055184231954,46.0,66.0,"{""LEARNING_RATE"": 0.000979288656986714, ""WEIGHT_DECAY"": 3.475088847349743e-05, ""BATCH_SIZE"": 64, ""PEAK_SIGMA"": 1.5, ""PEAK_PENALTY_WEIGHT"": 10.0, ""LOSS_WEIGHT_PEAK_MSE"": 0.6, ""TEMP_START"": 3.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.45, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_036"", ""RUN_NAME"": ""autoformer_optuna_trial_036"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.05, ""d_model"": 128, ""dim_feedforward"": 512, ""activation"": ""relu"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 2, ""nhead"": 1, ""ablation_mode"": ""no_sentiment""}",
6,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_006,success,0.18416920052841307,2136.4624011071605,1298.1916006571519,90.53107273726121,0.9067072755445339,-0.16369749912114284,57.0,77.0,"{""LEARNING_RATE"": 0.00018357146701467394, ""WEIGHT_DECAY"": 2.6189560229804836e-06, ""BATCH_SIZE"": 64, ""PEAK_SIGMA"": 2.0, ""PEAK_PENALTY_WEIGHT"": 8.0, ""LOSS_WEIGHT_PEAK_MSE"": 0.05, ""TEMP_START"": 1.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.5, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_006"", ""RUN_NAME"": ""autoformer_optuna_trial_006"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.05, ""d_model"": 64, ""dim_feedforward"": 512, ""activation"": ""relu"", ""num_encoder_layers"": 3, ""num_decoder_layers"": 2, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 1, ""nhead"": 8, ""ablation_mode"": ""no_sentiment""}",
27,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_027,success,0.1842898825649172,2378.579051661839,1432.545448535586,90.72338278592854,0.9007738432439619,-0.44239687217033263,63.0,83.0,"{""LEARNING_RATE"": 0.0009578798929793252, ""WEIGHT_DECAY"": 1.3422157108148483e-06, ""BATCH_SIZE"": 64, ""PEAK_SIGMA"": 1.0, ""PEAK_PENALTY_WEIGHT"": 5.0, ""LOSS_WEIGHT_PEAK_MSE"": 0.2, ""TEMP_START"": 3.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.45, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_027"", ""RUN_NAME"": ""autoformer_optuna_trial_027"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.1, ""d_model"": 64, ""dim_feedforward"": 256, ""activation"": ""relu"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 1, ""nhead"": 1, ""ablation_mode"": ""no_sentiment""}",
11,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_011,success,0.1852286188630387,1650.117336417632,993.8786238618826,79.25433703543557,0.902971320752082,0.3058085718172905,57.0,77.0,"{""LEARNING_RATE"": 0.00036049609367001643, ""WEIGHT_DECAY"": 1.0065720995157142e-06, ""BATCH_SIZE"": 64, ""PEAK_SIGMA"": 2.0, ""PEAK_PENALTY_WEIGHT"": 0.6, ""LOSS_WEIGHT_PEAK_MSE"": 0.7, ""TEMP_START"": 1.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.4, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_011"", ""RUN_NAME"": ""autoformer_optuna_trial_011"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.05, ""d_model"": 64, ""dim_feedforward"": 512, ""activation"": ""relu"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 1, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 1, ""nhead"": 2, ""ablation_mode"": ""no_sentiment""}",
41,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_041,success,0.18609177195467055,1866.9724955559263,1139.2906638139782,82.53232059073073,0.9123326403120404,0.11136087099377179,32.0,52.0,"{""LEARNING_RATE"": 0.0014077231528748686, ""WEIGHT_DECAY"": 1.534539669017616e-06, ""BATCH_SIZE"": 64, ""PEAK_SIGMA"": 1.0, ""PEAK_PENALTY_WEIGHT"": 5.0, ""LOSS_WEIGHT_PEAK_MSE"": 0.2, ""TEMP_START"": 3.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.45, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_041"", ""RUN_NAME"": ""autoformer_optuna_trial_041"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.05, ""d_model"": 64, ""dim_feedforward"": 512, ""activation"": ""relu"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 1, ""nhead"": 8, ""ablation_mode"": ""no_sentiment""}",
43,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_043,success,0.18704719771631062,2671.4543856047017,1616.1647130496879,100.84625578283315,0.889459643905962,-0.8194709199740122,15.0,35.0,"{""LEARNING_RATE"": 0.0016701076320099304, ""WEIGHT_DECAY"": 1.1385713750524947e-06, ""BATCH_SIZE"": 64, ""PEAK_SIGMA"": 1.0, ""PEAK_PENALTY_WEIGHT"": 5.0, ""LOSS_WEIGHT_PEAK_MSE"": 0.2, ""TEMP_START"": 3.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.45, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_043"", ""RUN_NAME"": ""autoformer_optuna_trial_043"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.05, ""d_model"": 64, ""dim_feedforward"": 512, ""activation"": ""relu"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 1, ""nhead"": 8, ""ablation_mode"": ""no_sentiment""}",
37,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_037,success,0.18787389057688414,1426.2667270842176,797.7052655828649,68.15884482237668,0.901124247993282,0.48137781068529517,29.0,49.0,"{""LEARNING_RATE"": 0.0015429983182968596, ""WEIGHT_DECAY"": 5.405018405906002e-06, ""BATCH_SIZE"": 32, ""PEAK_SIGMA"": 1.0, ""PEAK_PENALTY_WEIGHT"": 5.0, ""LOSS_WEIGHT_PEAK_MSE"": 0.2, ""TEMP_START"": 2.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.8, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_037"", ""RUN_NAME"": ""autoformer_optuna_trial_037"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.05, ""d_model"": 64, ""dim_feedforward"": 512, ""activation"": ""relu"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 1, ""nhead"": 4, ""ablation_mode"": ""no_sentiment""}",
17,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_017,success,0.18857152839191257,1877.0725551500293,1105.3184687070666,82.09642256765932,0.8777643702154996,0.10172003722489176,17.0,37.0,"{""LEARNING_RATE"": 0.0018958709421981277, ""WEIGHT_DECAY"": 4.467887095266034e-06, ""BATCH_SIZE"": 64, ""PEAK_SIGMA"": 1.0, ""PEAK_PENALTY_WEIGHT"": 8.0, ""LOSS_WEIGHT_PEAK_MSE"": 0.7, ""TEMP_START"": 1.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.8, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_017"", ""RUN_NAME"": ""autoformer_optuna_trial_017"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.05, ""d_model"": 64, ""dim_feedforward"": 256, ""activation"": ""relu"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 1, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 1, ""nhead"": 1, ""ablation_mode"": ""no_sentiment""}",
30,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_030,success,0.19166932860389352,2655.93845472768,1760.4776276814898,114.84299231105308,0.8978430354868021,-0.7983971540696646,7.0,27.0,"{""LEARNING_RATE"": 0.0006579482011562065, ""WEIGHT_DECAY"": 2.214035973340417e-06, ""BATCH_SIZE"": 64, ""PEAK_SIGMA"": 1.0, ""PEAK_PENALTY_WEIGHT"": 10.0, ""LOSS_WEIGHT_PEAK_MSE"": 0.5, ""TEMP_START"": 3.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 1.5, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_030"", ""RUN_NAME"": ""autoformer_optuna_trial_030"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.05, ""d_model"": 64, ""dim_feedforward"": 512, ""activation"": ""relu"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 1, ""nhead"": 8, ""ablation_mode"": ""no_sentiment""}",
49,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_049,success,0.19174449066631497,1959.9931853366102,1227.4090086989884,93.21928124779606,0.8952627218771049,0.020603122003325924,11.0,31.0,"{""LEARNING_RATE"": 0.0014200498551871013, ""WEIGHT_DECAY"": 1.1708246038009654e-06, ""BATCH_SIZE"": 64, ""PEAK_SIGMA"": 1.0, ""PEAK_PENALTY_WEIGHT"": 8.0, ""LOSS_WEIGHT_PEAK_MSE"": 0.2, ""TEMP_START"": 3.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.45, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_049"", ""RUN_NAME"": ""autoformer_optuna_trial_049"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.1, ""d_model"": 64, ""dim_feedforward"": 64, ""activation"": ""relu"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 1, ""nhead"": 8, ""ablation_mode"": ""no_sentiment""}",
45,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_045,success,0.19312404438387604,2240.407763731907,1408.6392711156568,98.55313968805255,0.8898481820078141,-0.27968691868757967,7.0,27.0,"{""LEARNING_RATE"": 0.0019901787333929982, ""WEIGHT_DECAY"": 1.2822167879161585e-06, ""BATCH_SIZE"": 64, ""PEAK_SIGMA"": 1.0, ""PEAK_PENALTY_WEIGHT"": 5.0, ""LOSS_WEIGHT_PEAK_MSE"": 0.1, ""TEMP_START"": 2.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.8, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_045"", ""RUN_NAME"": ""autoformer_optuna_trial_045"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.05, ""d_model"": 64, ""dim_feedforward"": 256, ""activation"": ""relu"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 1, ""nhead"": 2, ""ablation_mode"": ""no_sentiment""}",
12,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_012,success,0.1932012979174033,2759.2104513664135,1713.4914504443586,105.75742345627057,0.9046194091725939,-0.9409718879370017,83.0,103.0,"{""LEARNING_RATE"": 0.0001190773628758189, ""WEIGHT_DECAY"": 1.0098471383069134e-06, ""BATCH_SIZE"": 64, ""PEAK_SIGMA"": 2.0, ""PEAK_PENALTY_WEIGHT"": 0.6, ""LOSS_WEIGHT_PEAK_MSE"": 0.7, ""TEMP_START"": 1.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.25, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_012"", ""RUN_NAME"": ""autoformer_optuna_trial_012"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.05, ""d_model"": 64, ""dim_feedforward"": 512, ""activation"": ""relu"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 1, ""moving_avg_kernel"": 13, ""autocorrelation_factor"": 1, ""nhead"": 8, ""ablation_mode"": ""no_sentiment""}",
18,E:\2024liushaoxuan\learn\shiyan1\data\output_xsw\hpo\auto2_ablation_no_sentiment\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\trial_018,success,0.19498643823899328,1859.4746665019331,1111.3837344329731,78.09793455432877,0.8840130036916095,0.1184841522888781,9.0,29.0,"{""LEARNING_RATE"": 0.001150577560728216, ""WEIGHT_DECAY"": 1.4860520551808325e-05, ""BATCH_SIZE"": 32, ""PEAK_SIGMA"": 1.0, ""PEAK_PENALTY_WEIGHT"": 8.0, ""LOSS_WEIGHT_PEAK_MSE"": 0.7, ""TEMP_START"": 1.0, ""MAX_GRAD_NORM"": 0.5, ""TEMP_END"": 0.8, ""NUM_EPOCHS"": 150, ""PATIENCE"": 20, ""SAVE_INTERVAL"": 999999, ""SAVE_DIR"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\trial_018"", ""RUN_NAME"": ""autoformer_optuna_trial_018"", ""EXPERIMENT_LOG_CSV"": ""E:\\2024liushaoxuan\\learn\\shiyan1\\data\\output_xsw\\hpo\\auto2_ablation_no_sentiment\\m10_autoformer_optuna_ablation_no_sentiment_xsw_20260414_203058\\optuna_experiment_results.csv""}","{""dropout"": 0.05, ""d_model"": 128, ""dim_feedforward"": 64, ""activation"": ""relu"", ""num_encoder_layers"": 2, ""num_decoder_layers"": 2, ""moving_avg_kernel"": 25, ""autocorrelation_factor"": 2, ""nhead"": 1, ""ablation_mode"": ""no_sentiment""}",
